	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.00555883047285	-6.19338223559
51.0	0.00583825041816	-6.54259872803
52.0	0.00612963055915	-6.93560237215
53.0	0.00643347839334	-7.38176239479
54.0	0.00675014227583	-7.89271581967
55.0	0.00707965008549	-8.48281896307
56.0	0.00742144031539	-9.16952100566
57.0	0.0077739270877	-9.97342432298
58.0	0.00813382517707	-10.9175411031
59.0	0.00849517263745	-12.0248141674
60.0	0.00884808751084	-13.3123338323
61.0	0.00917760300754	-14.7801197021
62.0	0.00946358077314	-16.3929084429
63.0	0.00968357085084	-18.0574586430
64.0	0.0098204927811	-19.6077732054
65.0	0.00987403226366	-20.8219689683
66.0	0.00986866579842	-21.4884929914
67.0	0.0098491446387	-21.4992557211
68.0	0.00986348740429	-20.9041452720
69.0	0.0099456677944	-19.8808901061
70.0	0.0101092015123	-18.6484490467
71.0	0.0103514295192	-17.3904259198
72.0	0.0106614878739	-16.2239915674
73.0	0.0110266204583	-15.2056335551
74.0	0.0114354870252	-14.3508407494
75.0	0.011879254215	-13.6526648615
76.0	0.0123515582514	-13.0943445635
77.0	0.0128480621745	-12.6564511745
78.0	0.0133659586279	-12.3203738641
79.0	0.0139035474565	-12.0697233277
80.0	0.0144599148408	-11.8906790589
81.0	0.0150347030275	-11.7718584422
82.0	0.0156279496765	-11.7040069686
83.0	0.0162399783781	-11.6796507887
84.0	0.0168713244049	-11.6927735905
85.0	0.0175226854581	-11.7385383769
86.0	0.0181948893004	-11.8130576468
87.0	0.0188888732578	-11.9132075368
88.0	0.019605671876	-12.0364793197
89.0	0.0203464105214	-12.1808611878
90.0	0.0211123033366	-12.3447444346
91.0	0.0219046543833	-12.5268488346
92.0	0.0227248615479	-12.7261630666
93.0	0.0235744229326	-12.9418969456
94.0	0.0244549452849	-13.1734429507
95.0	0.0253681550457	-13.4203449933
96.0	0.0263159119949	-13.6822728844
97.0	0.0273002258369	-13.9590017926
98.0	0.0283232769504	-14.2503952625
99.0	0.0293874415826	-14.5563922342
100.0	0.0304953232712	-14.8769848512
