	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.0501296109294	159.550472248
51.0	0.0547907923474	158.060954499
52.0	0.060004266782	156.393292688
53.0	0.0658546585779	154.515561466
54.0	0.0724390876272	152.388800184
55.0	0.0798664759841	149.965443310
56.0	0.0882539726336	147.187611370
57.0	0.097717809413	143.985530175
58.0	0.108354098995	140.276704000
59.0	0.120202802314	135.967121535
60.0	0.133186590479	130.956818472
61.0	0.147019680353	125.153388035
62.0	0.161098671972	118.497494977
63.0	0.174427733534	111.001415228
64.0	0.185682741606	102.791447615
65.0	0.193513483315	94.1292913687
66.0	0.197025510024	85.3823560780
67.0	0.196150675198	76.9397405138
68.0	0.191620298876	69.1157378340
69.0	0.184586060801	62.0945266956
70.0	0.176194149848	55.9326230489
71.0	0.167338527103	50.5961541142
72.0	0.158607657958	46.0030665197
73.0	0.150336084102	42.0544996808
74.0	0.142682625368	38.6530022688
75.0	0.13569785742	35.7109992614
76.0	0.129371622092	33.1535109039
77.0	0.123663041475	30.9179931709
78.0	0.118518183817	28.9529791857
79.0	0.113879871374	27.2163826653
80.0	0.109692781776	25.6738575626
81.0	0.105905846362	24.2973633391
82.0	0.102473151856	23.0639718009
83.0	0.0993540505141	21.9549005956
84.0	0.0965128782215	20.9547425702
85.0	0.093918503257	20.0508562257
86.0	0.0915438249905	19.2328868002
87.0	0.0893652848333	18.4923915658
88.0	0.0873624207371	17.8225482261
89.0	0.0855174746759	17.2179298660
90.0	0.083815060462	16.6743335496
91.0	0.0822418877301	16.1886522599
92.0	0.0807865428984	15.7587823152
93.0	0.0794393219346	15.3835601668
94.0	0.078192117399	15.0627226622
95.0	0.077038357009	14.7968863094
96.0	0.0759729979179	14.5875398474
97.0	0.074992581009	14.4370441055
98.0	0.0740953525743	14.3486304952
99.0	0.0732814629944	14.3263865832
100.0	0.0725532561415	14.3751992654
