	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.0451541289214	158.135753343
51.0	0.0495652000843	156.601883175
52.0	0.0545205183679	154.888771045
53.0	0.0601057067745	152.964452223
54.0	0.0664196752732	150.789924929
55.0	0.0735743608827	148.317580609
56.0	0.0816918081912	145.489494817
57.0	0.0908959983035	142.235846172
58.0	0.101295041228	138.474089268
59.0	0.112947008263	134.110160534
60.0	0.125800960627	129.044040694
61.0	0.139607517558	123.183264683
62.0	0.153809190179	116.468435636
63.0	0.167459799059	108.911764171
64.0	0.179274942596	100.639479548
65.0	0.187914921904	91.9132069500
66.0	0.192452746771	83.1002768248
67.0	0.192749564329	74.5897032604
68.0	0.189451528438	66.6956884630
69.0	0.18363705741	59.6023132835
70.0	0.176404780289	53.3659881897
71.0	0.168626451072	47.9527261434
72.0	0.160886322559	43.2803500126
73.0	0.153524839604	39.2498645833
74.0	0.146711155186	35.7636716643
75.0	0.140507282024	32.7340356542
76.0	0.134913952803	30.0858005794
77.0	0.129899968534	27.7562286924
78.0	0.125419706843	25.6936392631
79.0	0.121423006293	23.8557095104
80.0	0.117860430684	22.2078308903
81.0	0.11468584901	20.7216707652
82.0	0.111857506093	19.3739750067
83.0	0.109338279132	18.1455965379
84.0	0.107095516708	17.0207188333
85.0	0.105100685411	15.9862399964
86.0	0.103328946678	15.0312860679
87.0	0.101758730357	14.1468275008
88.0	0.100371336314	13.3253772804
89.0	0.0991505795178	12.5607544607
90.0	0.0980824844981	11.8478992325
91.0	0.0971550291538	11.1827299932
92.0	0.0963579370505	10.5620341193
93.0	0.0956825160448	9.98338639176
94.0	0.0951215439409	9.44508991255
95.0	0.0946691993068	8.94613550992
96.0	0.0943210415208	8.48617570105
97.0	0.0940740438569	8.06550930607
98.0	0.0939266862908	7.68507217844
99.0	0.0938791181568	7.34642835739
100.0	0.0939334048876	7.05174754820
