Frequency	Amplitude	Phase Angle
50.0	0.272504769232	82.8184799344
51.0	0.278819072387	81.8727796941
52.0	0.286317407568	80.7733160256
53.0	0.295178044957	79.4866449809
54.0	0.305614320291	77.9699372708
55.0	0.31787705491	76.1678490393
56.0	0.332251200263	74.0083113466
57.0	0.349038462494	71.3970117714
58.0	0.368508819328	68.2106014893
59.0	0.390787354558	64.2895578873
60.0	0.415616753103	59.4340859633
61.0	0.441912077348	53.4121065546
62.0	0.467070425667	45.9985733113
63.0	0.486302887244	37.0742711760
64.0	0.492990311593	26.7904518233
65.0	0.481424670261	15.7079535289
66.0	0.451003301957	4.71473707699
67.0	0.407382870778	-5.32547107403
68.0	0.358742097107	-13.9020939154
69.0	0.311503795159	-20.9043516839
70.0	0.268999566233	-26.4694534148
71.0	0.232238419593	-30.8237459458
72.0	0.201016502716	-34.1923715808
73.0	0.174661485448	-36.7650683946
74.0	0.152406512382	-38.6903058913
75.0	0.133543619422	-40.0799317965
76.0	0.117470862127	-41.0161999193
77.0	0.103694937322	-41.5582210988
78.0	0.0918181127654	-41.7470717915
79.0	0.0815216428923	-41.6095797948
80.0	0.0725502794142	-41.1610308617
81.0	0.0646992555607	-40.4070602920
82.0	0.0578038571975	-39.3449672716
83.0	0.0517312570413	-37.9646615502
84.0	0.0463741894921	-36.2494464823
85.0	0.0416460652472	-34.1768638633
86.0	0.0374771848147	-31.7198841934
87.0	0.033811758873	-28.8488021263
88.0	0.0306054853998	-25.5342835963
89.0	0.0278234520533	-21.7520282686
90.0	0.0254381502573	-17.4893515659
91.0	0.0234274128286	-12.7534685984
92.0	0.0217721606386	-7.58025266919
93.0	0.020453991843	-2.04089369070
94.0	0.0194528631676	3.75705957292
95.0	0.0187453144615	9.67714291431
96.0	0.0183037170847	15.5698375893
97.0	0.0180967832866	21.2927463834
98.0	0.0180911378575	26.7286050123
99.0	0.0182533941678	31.7958778424
100.0	0.0185521050261	36.4504577386
