Frequency	Amplitude	Phase Angle
50.0	0.00674160984148	75.0146160757
51.0	0.00723405661955	73.8179615239
52.0	0.00778717279159	72.4585597508
53.0	0.00841221211577	70.9022927681
54.0	0.00912292014516	69.1055938657
55.0	0.00993599716036	67.0123109217
56.0	0.0108714395617	64.5494872999
57.0	0.0119524256094	61.6218340252
58.0	0.0132039803015	58.1049254727
59.0	0.0146487855538	53.8380495034
60.0	0.0162969489969	48.6200942717
61.0	0.0181245634622	42.2175193024
62.0	0.0200362892761	34.4036533642
63.0	0.0218196955164	25.0574701401
64.0	0.0231371600596	14.3281974127
65.0	0.0236359155049	2.77440665286
66.0	0.0231664232743	-8.71848715997
67.0	0.0218978083782	-19.2896238414
68.0	0.0201838274471	-28.4316621984
69.0	0.018349923882	-36.0374854776
70.0	0.0165966706962	-42.2484606317
71.0	0.0150132036764	-47.2956675928
72.0	0.0136218274458	-51.4096510815
73.0	0.0124131688472	-54.7863325283
74.0	0.0113660917032	-57.5812775306
75.0	0.01045719264	-59.9144970279
76.0	0.00966471508996	-61.8776569175
77.0	0.0089698198544	-63.5407401131
78.0	0.00835671692489	-64.9573978229
79.0	0.0078123657145	-66.1690102435
80.0	0.00732605516803	-67.2076942749
81.0	0.00688899092551	-68.0985108318
82.0	0.00649393416282	-68.8610823733
83.0	0.00613490171902	-69.5107793705
84.0	0.00580692341896	-70.0595929682
85.0	0.00550584798279	-70.5167756312
86.0	0.00522818880528	-70.8893103551
87.0	0.00497100150977	-71.1822489260
88.0	0.004731786738	-71.3989490944
89.0	0.00450841284859	-71.5412299602
90.0	0.00429905449347	-71.6094601613
91.0	0.0041021437877	-71.6025858528
92.0	0.00391633174244	-71.5181042399
93.0	0.0037404581683	-71.3519836885
94.0	0.003573528759	-71.0985296637
95.0	0.00341469852775	-70.7501943199
96.0	0.00326326114059	-70.2973264746
97.0	0.0031186441083	-69.7278604204
98.0	0.00298041007904	-69.0269454264
99.0	0.00284826501015	-68.1765284485
100.0	0.00272207425523	-67.1548632758
