Frequency	Amplitude	Phase Angle
50.0	0.00634689737854	75.1459620257
51.0	0.0068068971098	73.9548144434
52.0	0.00732333207774	72.6011667032
53.0	0.00790665363872	71.0509159097
54.0	0.00856962119833	69.2605115539
55.0	0.00932772723286	67.1738190036
56.0	0.0101995057118	64.7179004726
57.0	0.0112064108728	61.7974871870
58.0	0.0123715514617	58.2881754882
59.0	0.0137157556086	54.0292770018
60.0	0.015247999246	48.8197053529
61.0	0.0169453971791	42.4259481347
62.0	0.0187183642141	34.6213643292
63.0	0.0203682623102	25.2849604519
64.0	0.0215803173675	14.5660003593
65.0	0.0220267258158	3.02309460755
66.0	0.0215701385488	-8.45829883954
67.0	0.020370285435	-19.0172727410
68.0	0.0187580609435	-28.1464342846
69.0	0.0170369319177	-35.7386097938
70.0	0.0153934091001	-41.9351034257
71.0	0.0139100004973	-46.9669258618
72.0	0.012606991282	-51.0645448535
73.0	0.0114752595466	-54.4237966383
74.0	0.0104948269004	-57.2001515091
75.0	0.00964368351372	-59.5135144883
76.0	0.00890141268167	-61.4554325020
77.0	0.0082503572283	-63.0957550754
78.0	0.00767572995462	-64.4879832327
79.0	0.00716532567386	-65.6733275526
80.0	0.00670912411271	-66.6837125311
81.0	0.00629890122634	-67.5439804942
82.0	0.00592788995466	-68.2735044456
83.0	0.00559049890185	-68.8873693573
84.0	0.00528208489161	-69.3972381096
85.0	0.00499877125093	-69.8119845378
86.0	0.00473730355763	-70.1381531637
87.0	0.00449493511261	-70.3802859021
88.0	0.00426933622878	-70.5411452457
89.0	0.00405852214274	-70.6218527564
90.0	0.00386079586033	-70.6219559435
91.0	0.00367470290826	-70.5394310821
92.0	0.00349899578851	-70.3706254715
93.0	0.0033326064909	-70.1101397875
94.0	0.003174625921	-69.7506485666
95.0	0.00302428950007	-69.2826557281
96.0	0.00288096865913	-68.6941823773
97.0	0.0027441681821	-67.9703862608
98.0	0.00261352982698	-67.0931206349
99.0	0.00248884304368	-66.0404558058
100.0	0.00237006386189	-64.7861623496
