Frequency	Amplitude	Phase Angle
50.0	0.0186687208213	-106.919815796
51.0	0.0201910638817	-108.185901881
52.0	0.0219117571311	-109.617153272
53.0	0.0238684104336	-111.247813712
54.0	0.0261072420421	-113.121584018
55.0	0.028684854178	-115.294759431
56.0	0.0316697715016	-117.840449582
57.0	0.0351427508462	-120.854107416
58.0	0.0391935147228	-124.460334064
59.0	0.0439087649475	-128.820030386
60.0	0.0493412049157	-134.134511114
61.0	0.055442342149	-140.637535236
62.0	0.0619415285506	-148.556009773
63.0	0.0681910656615	-158.011215921
64.0	0.0731190067348	-168.854201781
65.0	0.0755553671364	179.473608893
66.0	0.0749307256575	167.856697842
67.0	0.0716885021197	157.155875427
68.0	0.0669028851692	147.878096726
69.0	0.061605238056	140.130056811
70.0	0.0564548591568	133.769926709
71.0	0.0517620332962	128.566119572
72.0	0.0476209021863	124.287533318
73.0	0.0440192231302	120.737632060
74.0	0.0409023657803	117.760171506
75.0	0.0382047566999	115.234389041
76.0	0.0358634327309	113.067784485
77.0	0.0338229032891	111.189446291
78.0	0.0320361406957	109.544687194
79.0	0.0304640134974	108.090967585
80.0	0.0290742118048	106.794869986
81.0	0.0278401104567	105.629869930
82.0	0.026739740454	104.574693203
83.0	0.0257549177905	103.612099406
84.0	0.0248705289635	102.727974077
85.0	0.0240739540917	101.910645444
86.0	0.0233546045041	101.150365111
87.0	0.0227035532764	100.438909271
88.0	0.0221132393478	99.7692693645
89.0	0.0215772304048	99.1354092388
90.0	0.0210900320215	98.5320723622
91.0	0.0206469334323	97.9546266322
92.0	0.0202438822281	97.3989377365
93.0	0.019877382156	96.8612638341
94.0	0.0195444091139	96.3381664122
95.0	0.0192423418041	95.8264328471
96.0	0.0189689040686	95.3230074184
97.0	0.0187221160361	94.8249278792
98.0	0.0185002528904	94.3292650705
99.0	0.0183018087268	93.8330635893
100.0	0.0181254642396	93.3332026633
