Frequency	Amplitude	Phase Angle
50.0	0.0184363204963	-106.944105133
51.0	0.0199417073299	-108.210895032
52.0	0.0216433585535	-109.642863417
53.0	0.0235784974519	-111.274254307
54.0	0.0257928701969	-113.148768718
55.0	0.0283425054305	-115.322702304
56.0	0.0312952414238	-117.869164857
57.0	0.0347310396553	-120.883609515
58.0	0.0387387644684	-124.490637798
59.0	0.0434043414135	-128.851150696
60.0	0.0487801315377	-134.166463215
61.0	0.0548184717592	-140.670334549
62.0	0.0612520016873	-148.589671947
63.0	0.0674403368316	-158.045756771
64.0	0.0723231439859	-168.889637326
65.0	0.0747425600803	179.437262567
66.0	0.0741342839957	167.819424447
67.0	0.0709358947987	157.117658611
68.0	0.0662094002666	147.838920087
69.0	0.0609749686064	140.089903931
70.0	0.0558850041421	133.728781183
71.0	0.0512467320885	128.523965124
72.0	0.047153532379	124.244353809
73.0	0.0435934886981	120.693411517
74.0	0.0405127004759	117.714894386
75.0	0.0378464010454	115.188040192
76.0	0.0355323768353	113.020349267
77.0	0.0335157859681	111.140910792
78.0	0.0317501442674	109.495038242
79.0	0.0301967690092	108.040193192
80.0	0.0288237187479	106.742959409
81.0	0.0276046707745	105.576813835
82.0	0.0265179048282	104.520484172
83.0	0.0255454424903	103.556732169
84.0	0.0246723408911	102.671445978
85.0	0.0238861226414	101.852956906
86.0	0.0231763187529	101.091520188
87.0	0.0225341032362	100.378916382
88.0	0.0219520007974	99.7081420126
89.0	0.0214236523546	99.0731669963
90.0	0.0209436262789	98.4687419702
91.0	0.0205072660508	97.8902432768
92.0	0.0201105662743	97.3335466176
93.0	0.0197500716704	96.7949220062
94.0	0.01942279411	96.2709449454
95.0	0.0191261439748	95.7584194724
96.0	0.0188578732	95.2543095961
97.0	0.018616027214	94.7556765025
98.0	0.0183989039276	94.2596189214
99.0	0.0182050183481	93.7632146428
100.0	0.0180330707024	93.2633825111
