Frequency	Amplitude	Phase Angle
50.0	0.0193999821192	-106.773407344
51.0	0.0209694168921	-108.035424372
52.0	0.0227425786087	-109.462538023
53.0	0.0247580430127	-111.088990637
54.0	0.0270631971492	-112.958481528
55.0	0.0297160457046	-115.127304487
56.0	0.0327867633763	-117.668567666
57.0	0.0363579675909	-120.677722424
58.0	0.0405212906124	-124.279368545
59.0	0.0453649547533	-128.634405272
60.0	0.0509417904111	-133.944145807
61.0	0.0572000237867	-140.442347629
62.0	0.0638589453441	-148.355916306
63.0	0.0702501864491	-157.806131420
64.0	0.0752706154482	-168.644039549
65.0	0.0777196228386	179.688937100
66.0	0.07701768939	168.077281759
67.0	0.0736275312679	157.381806287
68.0	0.0686579400609	148.109467350
69.0	0.0631704189101	140.366961370
70.0	0.0578419125357	134.012460946
71.0	0.05298986938	128.814380597
72.0	0.0487095760932	124.541619609
73.0	0.0449872369357	120.997643377
74.0	0.0417657798733	118.026208871
75.0	0.0389771275861	115.506554643
76.0	0.0365560681613	113.346181495
77.0	0.0344452023589	111.474178793
78.0	0.032595923295	109.835859891
79.0	0.0309678073276	108.388685815
80.0	0.029527490165	107.099239281
81.0	0.0282474851418	105.940995746
82.0	0.0271051165465	104.892680595
83.0	0.0260816175677	103.937052586
84.0	0.0251613911307	103.059995843
85.0	0.0243314133255	102.249836642
86.0	0.0235807558685	101.496823743
87.0	0.0229002040164	100.792729697
88.0	0.0222819513192	100.130541177
89.0	0.0217193546424	99.5042159350
90.0	0.0212067371691	98.9084897696
91.0	0.0207392291402	98.3387210819
92.0	0.0203126384784	97.7907637240
93.0	0.0199233452643	97.2608613730
94.0	0.0195682151469	96.7455576597
95.0	0.0192445274858	96.2416182422
96.0	0.0189499157608	95.7459608934
97.0	0.0186823172768	95.2555910878
98.0	0.0184399302606	94.7675404900
99.0	0.0182211764679	94.2788061566
100.0	0.0180246677904	93.7862092849
