Frequency	Amplitude	Phase Angle
50.0	0.285619778105	82.4420233018
51.0	0.292902995687	81.4655643176
52.0	0.301490028567	80.3330023132
53.0	0.311581351931	79.0106937041
54.0	0.32341742443	77.4555878560
55.0	0.337282026173	75.6120950527
56.0	0.353499581241	73.4078724414
57.0	0.372417570492	70.7483019813
58.0	0.394355439009	67.5096929714
59.0	0.419483204382	63.5321395196
60.0	0.447563842164	58.6154158749
61.0	0.477465863981	52.5269575267
62.0	0.506399259169	45.0411699419
63.0	0.529157325847	36.0382173521
64.0	0.538455960702	25.6686466328
65.0	0.527891063669	14.4924938344
66.0	0.496562780033	3.39680384635
67.0	0.450457884757	-6.75574513610
68.0	0.398449857182	-15.4557793964
69.0	0.347601842341	-22.5939041527
70.0	0.301640656438	-28.3089269728
71.0	0.261751285872	-32.8290449263
72.0	0.227774148679	-36.3815470872
73.0	0.199018599847	-39.1586687649
74.0	0.174676086882	-41.3117907219
75.0	0.153992277925	-42.9561610993
76.0	0.136321909578	-44.1780106376
77.0	0.121133911441	-45.0411049611
78.0	0.107998585424	-45.5919665980
79.0	0.0965704119716	-45.8637852814
80.0	0.0865717026938	-45.8792509959
81.0	0.0777787334745	-45.6525618811
82.0	0.0700105562433	-45.1908164587
83.0	0.0631201913653	-44.4949541859
84.0	0.0569877707462	-43.5603687904
85.0	0.0515152295554	-42.3772996588
86.0	0.0466222022936	-40.9310963785
87.0	0.0422428497266	-39.2024631069
88.0	0.0383233992623	-37.1678174160
89.0	0.0348202269942	-34.7999490573
90.0	0.0316983358252	-32.0692307640
91.0	0.0289301017769	-28.9457125233
92.0	0.0264941622385	-25.4024767922
93.0	0.0243743157186	-21.4205813777
94.0	0.0225583047155	-16.9956352497
95.0	0.02103637588	-12.1454180314
96.0	0.0197995860868	-6.91695060157
97.0	0.0188379618524	-1.39038508061
98.0	0.0181387956538	4.32319317617
99.0	0.01768548466	10.0915895519
100.0	0.0174572712256	15.7774825299
