Frequency	Amplitude	Phase Angle
50.0	0.0193499244968	-106.778198422
51.0	0.020915719083	-108.040352310
52.0	0.0226847931284	-109.467605366
53.0	0.0246956393981	-111.094199983
54.0	0.0269955436461	-112.963835561
55.0	0.0296423875557	-115.132805869
56.0	0.0327061985019	-117.674219212
57.0	0.0362694234052	-120.683526965
58.0	0.04042351048	-124.285329016
59.0	0.0452565158245	-128.640524605
60.0	0.0508211968736	-133.950427088
61.0	0.057065958633	-140.448793967
62.0	0.0637107983733	-148.362530817
63.0	0.0700889185901	-157.812917400
64.0	0.075099681035	-168.651000306
65.0	0.077545077277	179.681798184
66.0	0.0768466840575	168.069961223
67.0	0.0734659605005	157.374300630
68.0	0.0685090812737	148.101772967
69.0	0.0630351456086	140.359074572
70.0	0.0577196188247	134.004377993
71.0	0.0528792935162	128.806097754
72.0	0.0486092935996	124.533132954
73.0	0.0448958939781	120.988948907
74.0	0.0416821798293	118.017302635
75.0	0.038900247372	115.497432522
76.0	0.0364850459116	113.336839346
77.0	0.0343793156292	111.464612431
78.0	0.03253456654	109.826065053
79.0	0.0309104713643	108.378658210
80.0	0.0294737451157	107.088974550
81.0	0.0281969660808	105.930489510
82.0	0.0270575120319	104.881928473
83.0	0.0260366604277	103.926050146
84.0	0.0251188507666	103.048738774
85.0	0.0242910899573	102.238320534
86.0	0.0235424753873	101.485044318
87.0	0.0228638141084	100.780682768
88.0	0.0222473181671	100.118222661
89.0	0.0216863602188	99.4916219485
90.0	0.0211752770468	98.8956166653
91.0	0.0207092106127	98.3255654932
92.0	0.0202839791189	97.7773226632
93.0	0.0198959715565	97.2471323282
94.0	0.0195420613797	96.7315387329
95.0	0.0192195348818	96.2273082759
96.0	0.0189260317416	95.7313596374
97.0	0.0186594947916	95.2406994292
98.0	0.0184181272436	94.7523606950
99.0	0.0182003554162	94.2633421854
100.0	0.0180047953743	93.7704671983
