Frequency	Amplitude	Phase Angle
50.0	0.00827937105452	74.5292223019
51.0	0.00890158711922	73.3136832720
52.0	0.00960159752464	71.9346529755
53.0	0.0103939138815	70.3579729728
54.0	0.0112962900178	68.5400335191
55.0	0.0123303425789	66.4246365292
56.0	0.0135220328922	63.9387763626
57.0	0.014901591507	60.9871114519
58.0	0.0165019217398	57.4451601524
59.0	0.0183534074183	53.1521499959
60.0	0.020471056318	47.9069044356
61.0	0.0228273192288	41.4758136173
62.0	0.025304268236	33.6321313228
63.0	0.0276344783069	24.2547505084
64.0	0.0293884717495	13.4928118399
65.0	0.0301122638618	1.90479236247
66.0	0.0296056852718	-9.62399512165
67.0	0.0280740205562	-20.2328014405
68.0	0.0259620896592	-29.4144060815
69.0	0.0236836491003	-37.0618239187
70.0	0.0214961896322	-43.3165655751
71.0	0.0195159608934	-48.4098681812
72.0	0.0177737876156	-52.5724489989
73.0	0.0162595884316	-56.0004189722
74.0	0.0149477875709	-58.8495526393
75.0	0.0138095295209	-61.2400918334
76.0	0.012817776207	-63.2639580640
77.0	0.011949010304	-64.9914183580
78.0	0.0111834631463	-66.4764403049
79.0	0.0105047739533	-67.7607577512
80.0	0.00989948294279	-68.8768839124
81.0	0.00935652444556	-69.8503254805
82.0	0.00886677986137	-70.7012079126
83.0	0.00842270465126	-71.4454714994
84.0	0.00801802537325	-72.0957548916
85.0	0.00764749680108	-72.6620495559
86.0	0.00730670847815	-73.1521850432
87.0	0.00699193071637	-73.5721868155
88.0	0.00669999211508	-73.9265371637
89.0	0.006428181839	-74.2183594959
90.0	0.00617417167352	-74.4495412976
91.0	0.00593595368075	-74.6208049761
92.0	0.00571179062284	-74.7317332771
93.0	0.00550017668158	-74.7807522471
94.0	0.00529980689689	-74.7650734910
95.0	0.00510955414266	-74.6805946803
96.0	0.00492845303545	-74.5217572531
97.0	0.00475569039869	-74.2813585606
98.0	0.00459060260142	-73.9503177618
99.0	0.00443268040962	-73.5173963012
100.0	0.00428158252516	-72.9688196430
