Frequency	Amplitude	Phase Angle
50.0	0.276598290878	82.6987183609
51.0	0.283213053298	81.7430910631
52.0	0.291048862491	80.6329259744
53.0	0.300290839492	79.3347108128
54.0	0.311160685064	77.8055403435
55.0	0.32391938016	75.9899860926
56.0	0.338864032934	73.8158845285
57.0	0.3563104314	71.1888173701
58.0	0.376543737977	67.9853169431
59.0	0.399702761748	64.0457269638
60.0	0.425536207945	59.1701017437
61.0	0.452944378338	53.1261915390
62.0	0.479266034843	45.6887568327
63.0	0.499582575671	36.7383629155
64.0	0.507068974656	26.4260110462
65.0	0.495802318263	15.3122534592
66.0	0.465089110747	4.28472300121
67.0	0.420689376598	-5.79323080462
68.0	0.370997528909	-14.4114653600
69.0	0.322634634164	-21.4597030220
70.0	0.279054351185	-27.0757347894
71.0	0.241319810085	-31.4865839815
72.0	0.209240550056	-34.9181809883
73.0	0.182138324068	-37.5611842996
74.0	0.159233178153	-39.5651405626
75.0	0.139802642676	-41.0431599145
76.0	0.123231235371	-42.0789769790
77.0	0.109013845826	-42.7334396655
78.0	0.0967427316545	-43.0496593277
79.0	0.0860907391713	-43.0568401271
80.0	0.076795541615	-42.7730266051
81.0	0.0686463540133	-42.2070264702
82.0	0.0614732655866	-41.3597311832
83.0	0.0551388715889	-40.2250195189
84.0	0.0495317836195	-38.7904086643
85.0	0.0445616192452	-37.0376183774
86.0	0.0401551324852	-34.9432414575
87.0	0.0362532064476	-32.4797714916
88.0	0.0328084762748	-29.6173142138
89.0	0.0297833791471	-26.3263914287
90.0	0.0271484418491	-22.5822683965
91.0	0.0248806248628	-18.3711001362
92.0	0.0229615594042	-13.6977277760
93.0	0.0213755724414	-8.59404706500
94.0	0.0201075210386	-3.12563019595
95.0	0.0191406495881	2.60666933132
96.0	0.0184548760612	8.47296058027
97.0	0.0180259665047	14.3287112738
98.0	0.0178258652467	20.0338335992
99.0	0.0178240613182	25.4704835127
100.0	0.0179895175708	30.5542956604
