Frequency	Amplitude	Phase Angle
50.0	0.280643908341	82.5862403713
51.0	0.287552954789	81.6215793903
52.0	0.295719135762	80.5017113242
53.0	0.305334241914	79.1930682489
54.0	0.316628114486	77.6526833771
55.0	0.329871612831	75.8250598490
56.0	0.345373659026	73.6379581555
57.0	0.363463703039	70.9968752335
58.0	0.384441608139	67.7782488205
59.0	0.408459395171	63.8223165534
60.0	0.435271367622	58.9290137971
61.0	0.463763019815	52.8659569073
62.0	0.491215647605	45.4077552524
63.0	0.512583517157	36.4348032319
64.0	0.520840383626	26.0979084278
65.0	0.50985402836	14.9574026771
66.0	0.478843551196	3.90066757643
67.0	0.433671382958	-6.20923452486
68.0	0.382943507661	-14.8624903146
69.0	0.333474834912	-21.9492007456
70.0	0.288838037327	-27.6075931393
71.0	0.250148782234	-32.0651952979
72.0	0.217229396475	-35.5485221849
73.0	0.189395637661	-38.2489113336
74.0	0.165854619342	-40.3167001335
75.0	0.145869630631	-41.8659207384
76.0	0.128811945678	-42.9813848425
77.0	0.11416494436	-43.7251991637
78.0	0.10151117098	-44.1419455436
79.0	0.0905153607326	-44.2625434286
80.0	0.0809084135502	-44.1070308881
81.0	0.0724738489484	-43.6865175332
82.0	0.0650369079553	-43.0045255889
83.0	0.058455991148	-42.0578910299
84.0	0.0526160102462	-40.8373691047
85.0	0.0474232505213	-39.3280762252
86.0	0.0428014066831	-37.5099122703
87.0	0.0386885158985	-35.3581422950
88.0	0.0350345654609	-32.8443751254
89.0	0.0317995871454	-29.9382582933
90.0	0.0289520705759	-26.6102833784
91.0	0.0264675326389	-22.8361152554
92.0	0.0243270828956	-18.6027034517
93.0	0.0225158389157	-13.9159676863
94.0	0.0210211005452	-8.80893264740
95.0	0.0198303147889	-3.34799263072
96.0	0.0189290486647	2.36588781722
97.0	0.0182993709678	8.20370115795
98.0	0.0179190890665	14.0227794690
99.0	0.0177620975492	19.6855192041
100.0	0.017799722185	25.0765996772
