	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.0959963604355	165.304553012
51.0	0.103128291883	164.148928192
52.0	0.110922586917	162.839634135
53.0	0.11946223449	161.347214795
54.0	0.128837248132	159.635498321
55.0	0.139140393479	157.660078899
56.0	0.150457997413	155.366668503
57.0	0.162852161146	152.689589221
58.0	0.176328692662	149.551033308
59.0	0.190783052574	145.862374388
60.0	0.205916782934	141.529856255
61.0	0.221125161079	136.468256026
62.0	0.235383892573	130.626583350
63.0	0.247216218591	124.026844505
64.0	0.254875030668	116.806725951
65.0	0.25682796933	109.241301309
66.0	0.252391579062	101.713738324
67.0	0.242090849926	94.6317521990
68.0	0.227434988982	88.3316696437
69.0	0.210291349889	83.0237622170
70.0	0.192312946295	78.7954045541
71.0	0.174676300027	75.6490650303
72.0	0.1580862511	73.5451217929
73.0	0.14289843864	72.4335017659
74.0	0.129252620292	72.2714023978
75.0	0.117174947275	73.0298110133
76.0	0.106644491087	74.6917945185
77.0	0.0976316758638	77.2441524519
78.0	0.090116928848	80.6630649251
79.0	0.0840951896252	84.8949683858
80.0	0.079569697318	89.8366547515
81.0	0.0765381943451	95.3227133032
82.0	0.0749763871695	101.130322011
83.0	0.0748254145797	107.006103350
84.0	0.0759892361745	112.707436735
85.0	0.0783431914604	118.040698387
86.0	0.0817494463251	122.881251427
87.0	0.0860728129791	127.172177802
88.0	0.0911922902698	130.909260036
89.0	0.0970070290773	134.122075471
90.0	0.103437764963	136.857683318
91.0	0.110425491298	139.169177487
92.0	0.117928888082	141.108795467
93.0	0.125921472756	142.724359804
94.0	0.134388967168	144.057826649
95.0	0.143327072716	145.145026425
96.0	0.152739678404	146.016004713
97.0	0.162637457	146.695615965
98.0	0.17303676936	147.204180234
99.0	0.183958802011	147.558110190
100.0	0.195428857669	147.770342480
