	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	1.71293568545	161.067883475
51.0	1.8635386791	159.646859412
52.0	2.03108140834	158.050989439
53.0	2.21806325489	156.248550923
54.0	2.42732514114	154.200800644
55.0	2.66201029481	151.860406769
56.0	2.92542898023	149.169740931
57.0	3.22074253329	146.059299487
58.0	3.55032740278	142.446878144
59.0	3.91461374744	138.238780139
60.0	4.31015720737	133.335381163
61.0	4.72682715950	127.644642118
62.0	5.14454926157	121.107626241
63.0	5.53130266816	113.737041760
64.0	5.84562584732	105.659657246
65.0	6.04651037708	97.1376829027
66.0	6.10846107450	88.5390853076
67.0	6.03241919998	80.2535711753
68.0	5.84395354541	72.5960983029
69.0	5.58075751859	65.7515733130
70.0	5.27927377410	59.7773106862
71.0	4.96729725838	54.6403153873
72.0	4.66268618612	50.2595006301
73.0	4.37524414848	46.5370721840
74.0	4.10930954995	43.3767575514
75.0	3.86592321839	40.6922877634
76.0	3.64432540583	38.4101326883
77.0	3.44288570484	36.4693612046
78.0	3.25964058070	34.8203046293
79.0	3.09258506679	33.4228860900
80.0	2.93981942201	32.2450099573
81.0	2.79961387763	31.2611618878
82.0	2.67042905514	30.4512555725
83.0	2.55091365512	29.7997126719
84.0	2.43989152058	29.2947461024
85.0	2.33634474664	28.9278123944
86.0	2.23939628384	28.6932039587
87.0	2.14829381341	28.5877557250
88.0	2.06239575829	28.6106450694
89.0	1.98115971876	28.7632688895
90.0	1.90413343783	29.0491829552
91.0	1.83094835126	29.4740894964
92.0	1.76131562129	30.0458588365
93.0	1.69502474881	30.7745655037
94.0	1.63194474362	31.6725121924
95.0	1.57202794866	32.7542037149
96.0	1.51531654350	34.0362129839
97.0	1.46195169434	35.5368569155
98.0	1.41218510618	37.2755678359
99.0	1.36639230206	39.2718093824
100.0	1.32508631319	41.5433242768
