	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.103792378264	-29.6895268918
51.0	0.116643681851	-31.2292434948
52.0	0.131337591038	-32.9467365645
53.0	0.148188918091	-34.8741135837
54.0	0.167568382751	-37.0505112857
55.0	0.189906512804	-39.5236658871
56.0	0.2156905858	-42.3516233514
57.0	0.24544648998	-45.6043209100
58.0	0.279691099304	-49.3644151525
59.0	0.318831879904	-53.7260770087
60.0	0.362981889712	-58.7894301630
61.0	0.411661913386	-64.6470420238
62.0	0.463405877547	-71.3584107543
63.0	0.515410661016	-78.9114268321
64.0	0.563562475655	-87.1799630096
65.0	0.603225136699	-95.9024982761
66.0	0.630745401099	-104.711809535
67.0	0.644839347471	-113.218994697
68.0	0.646846177044	-121.109969483
69.0	0.639771721577	-128.200778624
70.0	0.626981041275	-134.435146568
71.0	0.611318060303	-139.847206438
72.0	0.594808164004	-144.519294935
73.0	0.578725056192	-148.550582734
74.0	0.563784361929	-152.038862055
75.0	0.550333973711	-155.072084212
76.0	0.53849827316	-157.725646226
77.0	0.52827479125	-160.062556086
78.0	0.51959456733	-162.134798639
79.0	0.512358070402	-163.985039973
80.0	0.506455711243	-165.648277065
81.0	0.501779041288	-167.153283070
82.0	0.498226454155	-168.523812761
83.0	0.495705740425	-169.779583121
84.0	0.494134884993	-170.937060439
85.0	0.493441922436	-172.010088501
86.0	0.493564321787	-173.010389295
87.0	0.494448175375	-173.947962930
88.0	0.49604732681	-174.831408018
89.0	0.498322525861	-175.668179875
90.0	0.501240642838	-176.464799944
91.0	0.50477395642	-177.227026969
92.0	0.508899513319	-177.959998178
93.0	0.513598560878	-178.668346942
94.0	0.518856029683	-179.356301948
95.0	0.524660066563	179.972532175
96.0	0.531001590236	179.313885209
97.0	0.537873862062	178.664581400
98.0	0.545272046356	178.021265783
99.0	0.553192743077	177.380656600
100.0	0.561633460467	176.739349236
