	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.106696638591	-28.8950295471
51.0	0.119630358056	-30.4543247625
52.0	0.134399039501	-32.1912443332
53.0	0.151314723963	-34.1378834213
54.0	0.170744475532	-36.3333696916
55.0	0.193113974452	-38.8254332444
56.0	0.218904048813	-41.6721166901
57.0	0.248632017626	-44.9433562810
58.0	0.282803466144	-48.7218100134
59.0	0.32181129165	-53.1016521921
60.0	0.365750507628	-58.1830117752
61.0	0.414121225338	-64.0584631607
62.0	0.465437046565	-70.7875130423
63.0	0.516881066854	-78.3580619574
64.0	0.564341201869	-86.6439941552
65.0	0.603206046012	-95.3838012941
66.0	0.629869367498	-104.210274248
67.0	0.643103882373	-112.734525976
68.0	0.644297434042	-120.642488547
69.0	0.63648521456	-127.750223951
70.0	0.623041886819	-134.001475079
71.0	0.606807379875	-139.430394640
72.0	0.589796470831	-144.119339929
73.0	0.573270511619	-148.167503418
74.0	0.55793357338	-151.672700237
75.0	0.544123762907	-154.722905777
76.0	0.531957591956	-157.393542485
77.0	0.521426435466	-159.747645037
78.0	0.512456593332	-161.837226429
79.0	0.504944916412	-163.704982333
80.0	0.498779074531	-165.385940989
81.0	0.49384855401	-166.908908475
82.0	0.490050208874	-168.297674355
83.0	0.48729070289	-169.571992435
84.0	0.485487219082	-170.748367957
85.0	0.484567250325	-171.840685974
86.0	0.484467942912	-172.860712339
87.0	0.485135242754	-173.818493703
88.0	0.486523006153	-174.722678221
89.0	0.488592133547	-175.580773975
90.0	0.491309773417	-176.399358673
91.0	0.494648603993	-177.184251138
92.0	0.498586189953	-177.940652806
93.0	0.503104416076	-178.673265764
94.0	0.508188976665	-179.386392330
95.0	0.513828910961	179.916283885
96.0	0.520016175884	179.230407804
97.0	0.526745227774	178.552712371
98.0	0.534012604999	177.879744192
99.0	0.541816482406	177.208115158
100.0	0.550156176399	176.534305592
