	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	1.67924364695	160.722691313
51.0	1.82879304637	159.285374741
52.0	1.99537156915	157.672339356
53.0	2.18151474630	155.851800427
54.0	2.39011142645	153.784947402
55.0	2.62436864174	151.424375000
56.0	2.88768179710	148.712375236
57.0	3.18332555398	145.579357355
58.0	3.51382584895	141.943022107
59.0	3.87980593300	137.709569005
60.0	4.27806080506	132.779260012
61.0	4.69873454286	127.059931475
62.0	5.12202404813	120.492509630
63.0	5.51609560725	113.089552244
64.0	5.83947432586	104.977661902
65.0	6.05083925889	96.4188658168
66.0	6.12409454644	87.7809281212
67.0	6.05945587432	79.4533313718
68.0	5.88186931634	71.7507846694
69.0	5.62865375190	64.8579181394
70.0	5.33613127374	58.8317384152
71.0	5.03215047857	53.6389069698
72.0	4.73470768438	49.1979528282
73.0	4.45376652345	45.4106513890
74.0	4.19381488164	42.1802472142
75.0	3.95602017142	39.4199276906
76.0	3.73972450765	37.0555499083
77.0	3.54337716921	35.0254904315
78.0	3.36507586233	33.2792965917
79.0	3.20286206427	31.7760020435
80.0	3.05487067165	30.4824995162
81.0	2.91939706643	29.3721220131
82.0	2.79491918655	28.4234670439
83.0	2.68009634512	27.6194508697
84.0	2.57375697812	26.9465611323
85.0	2.47488202954	26.3942747256
86.0	2.38258750099	25.9546098367
87.0	2.29610797076	25.6217868996
88.0	2.21478188272	25.3919778081
89.0	2.13803894840	25.2631270320
90.0	2.06538969428	25.2348320785
91.0	1.99641711359	25.3082729881
92.0	1.93077035108	25.4861822466
93.0	1.86816032316	25.7728467973
94.0	1.80835726598	26.1741339544
95.0	1.75119018983	26.6975288699
96.0	1.69654834085	27.3521693775
97.0	1.64438470622	28.1488549843
98.0	1.59472173342	29.0999967752
99.0	1.54765931938	30.2194600027
100.0	1.50338508536	31.5222035491
