	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.0658694112632	164.268489955
51.0	0.0709856391324	163.019243906
52.0	0.0766072908156	161.606600270
53.0	0.0828017212511	159.999886176
54.0	0.0896433316361	158.161529316
55.0	0.097211019347	156.045506782
56.0	0.10558217015	153.595657454
57.0	0.114820473221	150.744126089
58.0	0.124953274663	147.410565915
59.0	0.135932482052	143.503378586
60.0	0.147572759581	138.925317408
61.0	0.159466175496	133.587045039
62.0	0.170891755224	127.432704148
63.0	0.180778251963	120.478523688
64.0	0.18782112506	112.855310412
65.0	0.190827491785	104.829921368
66.0	0.189189001574	96.7756877028
67.0	0.183174427482	89.0885300551
68.0	0.173798466733	82.0906275249
69.0	0.162378929132	75.9753056867
70.0	0.150111731635	70.8097243247
71.0	0.13786292149	66.5724337171
72.0	0.126157304407	63.1959181417
73.0	0.115258606409	60.5983635721
74.0	0.105262285285	58.7023295499
75.0	0.096168476414	57.4437269805
76.0	0.0879303631497	56.7750811468
77.0	0.0804832619208	56.6658984698
78.0	0.0737609899227	57.1017123359
79.0	0.067704603716	58.0824791139
80.0	0.0622668314081	59.6203938526
81.0	0.0574141563446	61.7367597578
82.0	0.0531275661819	64.4572121445
83.0	0.0494023339302	67.8043970472
84.0	0.0462467298423	71.7873559634
85.0	0.043679260058	76.3877755330
86.0	0.0417239892357	81.5453117170
87.0	0.0404039238066	87.1470822570
88.0	0.039733382722	93.0282763444
89.0	0.0397113710699	98.9886043229
90.0	0.0403183134418	104.821991578
91.0	0.0415174100098	110.348898648
92.0	0.0432598679367	115.438924017
93.0	0.0454917698402	120.017599636
94.0	0.0481602885362	124.059712175
95.0	0.0512179682816	127.575872592
96.0	0.0546249068322	130.598470791
97.0	0.0583493106353	133.170354971
98.0	0.0623670433013	135.337091944
99.0	0.0666606721566	137.142335041
100.0	0.0712183316274	138.625304949
