	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.100080160754	-29.7486858831
51.0	0.112481666152	-31.2798589044
52.0	0.126659678931	-32.9886775565
53.0	0.142917280374	-34.9072429495
54.0	0.161611280145	-37.0746841924
55.0	0.183155916103	-39.5387289495
56.0	0.208019824454	-42.3574134796
57.0	0.236708448948	-45.6006643593
58.0	0.269718003692	-49.3511265539
59.0	0.307438561958	-53.7029582380
60.0	0.34997563022	-58.7562693347
61.0	0.396863076488	-64.6036124268
62.0	0.446683160255	-71.3044697068
63.0	0.496729902775	-78.8467145696
64.0	0.543035990273	-87.1042015843
65.0	0.581134040442	-95.8153901482
66.0	0.607507909474	-104.613036388
67.0	0.620927446796	-113.108215910
68.0	0.622690504473	-120.986820805
69.0	0.615699019015	-128.064870475
70.0	0.603198401753	-134.286062373
71.0	0.587929644189	-139.684500912
72.0	0.571843582507	-144.342492046
73.0	0.556166048311	-148.359173684
74.0	0.541584876751	-151.832302942
75.0	0.52843355411	-154.849793687
76.0	0.516830274657	-157.487002793
77.0	0.506771102797	-159.806895331
78.0	0.498188121051	-161.861410120
79.0	0.490984012263	-163.693163856
80.0	0.485051806091	-165.337100523
81.0	0.480285637211	-166.821936316
82.0	0.476586219627	-168.171364795
83.0	0.473863291177	-169.405037079
84.0	0.472036359187	-170.539348424
85.0	0.471034548643	-171.588066122
86.0	0.4707959955	-172.562829613
87.0	0.471267047995	-173.473549851
88.0	0.472401416513	-174.328729096
89.0	0.47415934169	-175.135718419
90.0	0.476506828759	-175.900926439
91.0	0.479414939735	-176.629989595
92.0	0.48285916942	-177.327912495
93.0	0.486818874345	-177.999184491
94.0	0.491276764034	-178.647877782
95.0	0.496218428092	-179.277730799
96.0	0.501631889978	-179.892220107
97.0	0.507507172242	179.505680904
98.0	0.513835852012	178.912230247
99.0	0.520610583963	178.324692391
100.0	0.527824569898	177.739927661
