	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.0254686096364	-172.379138829
51.0	0.0261001542684	-170.512699956
52.0	0.0267460074194	-168.232797042
53.0	0.0274488570276	-165.455253987
54.0	0.0282810178126	-162.098513879
55.0	0.0293584175823	-158.107995782
56.0	0.0308564816336	-153.499349229
57.0	0.0330225071972	-148.417480744
58.0	0.0361743909617	-143.186440107
59.0	0.0406743269205	-138.302916013
60.0	0.0468726487076	-134.341823739
61.0	0.0550262302567	-131.808721719
62.0	0.065197735848	-131.019179627
63.0	0.0771464333715	-132.048453511
64.0	0.0902539343603	-134.735523959
65.0	0.103574179964	-138.719767094
66.0	0.116070210888	-143.513823148
67.0	0.126949783875	-148.611790112
68.0	0.135884297824	-153.596180820
69.0	0.142985437828	-158.196018154
70.0	0.148620532889	-162.283597912
71.0	0.153222625516	-165.835111952
72.0	0.157177055963	-168.886093341
73.0	0.160781948882	-171.497895119
74.0	0.164250386396	-173.737663650
75.0	0.167727812173	-175.668406504
76.0	0.171310992998	-177.345112482
77.0	0.175063597562	-178.813999835
78.0	0.179027589638	179.887140393
79.0	0.183231088361	178.726586752
80.0	0.187693626271	177.679304285
81.0	0.192429611347	176.724631816
82.0	0.197450590417	175.845656682
83.0	0.202766727693	175.028454178
84.0	0.208387775385	174.261476490
85.0	0.214323714664	173.535066095
86.0	0.22058519136	172.841069578
87.0	0.227183813501	172.172530816
88.0	0.2341323706	171.523446549
89.0	0.241444998302	170.888570384
90.0	0.24913731558	170.263254696
91.0	0.257226542149	169.643321601
92.0	0.265731612712	169.024956932
93.0	0.27467328088	168.404621333
94.0	0.284074230711	167.778975351
95.0	0.293959181314	167.144814482
96.0	0.304354992282	166.499012210
97.0	0.315290765121	165.838469064
98.0	0.326797930294	165.160065830
99.0	0.338910319583	164.460620353
100.0	0.351664200168	163.736708134
