	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.0452532775718	-34.2146486692
51.0	0.0515433879777	-35.6224217892
52.0	0.0587914671983	-37.2157413495
53.0	0.0671664935352	-39.0263441317
54.0	0.07686880188	-41.0930221462
55.0	0.0881330841333	-43.4631915888
56.0	0.101228174698	-46.1946018924
57.0	0.116449518355	-49.3569160677
58.0	0.134096902555	-53.0325375686
59.0	0.154425214476	-57.3154044019
60.0	0.177550985521	-62.3054265271
61.0	0.203298185318	-68.0949760107
62.0	0.230988006074	-74.7433728997
63.0	0.259241059259	-82.2383465863
64.0	0.285962492389	-90.4536246524
65.0	0.308719148816	-99.1275563483
66.0	0.325508249385	-107.892803742
67.0	0.335502453871	-116.360364266
68.0	0.339234150562	-124.216067122
69.0	0.3381438396	-131.275884131
70.0	0.333916160842	-137.483480004
71.0	0.32801261468	-142.872941040
72.0	0.321498577439	-147.526570043
73.0	0.315062290641	-151.543516214
74.0	0.309105604864	-155.021562711
75.0	0.303837929756	-158.048664311
76.0	0.299349232797	-160.700233630
77.0	0.295659889674	-163.039306665
78.0	0.292752354144	-165.117908617
79.0	0.290590362125	-166.978758281
80.0	0.289130159052	-168.656917935
81.0	0.288326824309	-170.181238556
82.0	0.288137664212	-171.575565607
83.0	0.28852388976	-172.859719636
84.0	0.28945131459	-174.050283581
85.0	0.290890508221	-175.161231062
86.0	0.292816667619	-176.204427366
87.0	0.295209347817	-177.190029294
88.0	0.298052144088	-178.126805732
89.0	0.30133236914	-179.022395852
90.0	0.3050407496	-179.883518470
91.0	0.309171152375	179.284161002
92.0	0.313720350943	178.474673296
93.0	0.318687819633	177.683452477
94.0	0.324075567141	176.906020932
95.0	0.329887995095	176.138209385
96.0	0.336131778792	175.376084253
97.0	0.342815768822	174.615883997
98.0	0.349950900387	173.853962457
99.0	0.357550108123	173.086737577
100.0	0.365628232134	172.310498958
