	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	1.70367137954	160.892779956
51.0	1.85443948758	159.463515820
52.0	2.02227205646	157.858963115
53.0	2.20969852135	156.047367421
54.0	2.41959744135	153.989950947
55.0	2.65515916133	151.639344150
56.0	2.91975269640	148.937877724
57.0	3.21661175670	145.816003092
58.0	3.54819990615	142.191467088
59.0	3.91504750484	137.970519327
60.0	4.31381585214	133.053476752
61.0	4.73446677133	127.348235707
62.0	5.15697019282	120.795788487
63.0	5.54925099470	113.408765046
64.0	5.86964726049	105.313847677
65.0	6.07679996809	96.7731512215
66.0	6.14478894629	88.1545366012
67.0	6.07419015532	79.8475933106
68.0	5.89037428388	72.1671488611
69.0	5.63101957949	65.2979647913
70.0	5.33267703976	59.2971937061
71.0	5.0232983518	54.1316595392
72.0	4.72089516874	49.7200727704
73.0	4.43539811577	45.9644113930
74.0	4.17124174978	42.7681468296
75.0	3.92953598176	40.0447213191
76.0	3.70956911895	37.7202782579
77.0	3.50974340983	35.7335169969
78.0	3.32811695797	34.0343494216
79.0	3.16269865661	32.5822214991
80.0	3.01159700212	31.344493838
81.0	2.87308635255	30.2950307447
82.0	2.74562822064	29.4130350353
83.0	2.62786953680	28.6821132314
84.0	2.51862996156	28.0895419923
85.0	2.41688501584	27.6257013114
86.0	2.32174853721	27.2836444260
87.0	2.23245624343	27.0587793913
88.0	2.14835123655	26.9486411786
89.0	2.06887177291	26.9527387741
90.0	1.99354135593	27.0724634293
91.0	1.92196116493	27.3110471109
92.0	1.85380470644	27.6735609763
93.0	1.78881471719	28.1669415496
94.0	1.72680228828	28.8000302846
95.0	1.66764826625	29.5836065189
96.0	1.61130702873	30.5303830807
97.0	1.55781269452	31.6549215590
98.0	1.50728783498	32.9734023499
99.0	1.45995456432	34.5031599857
100.0	1.41614760066	36.2618328443
