	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.165193622061	-110.211062897
51.0	0.176889897064	-111.695186495
52.0	0.189861043807	-113.357512440
53.0	0.204293264666	-115.229982351
54.0	0.220396143067	-117.351575164
55.0	0.238398291204	-119.769877015
56.0	0.258535027704	-122.542790369
57.0	0.281021383938	-125.740115224
58.0	0.305999618749	-129.444376208
59.0	0.33344563889	-133.749617012
60.0	0.363016831815	-138.755838047
61.0	0.393835240069	-144.555486633
62.0	0.424245529413	-151.207943304
63.0	0.451686389506	-158.700982799
64.0	0.472928908779	-166.908362961
65.0	0.484888708569	-175.568448032
66.0	0.485803488646	175.686404590
67.0	0.476029031182	167.244605973
68.0	0.457811020027	159.420664168
69.0	0.434248202328	152.398657930
70.0	0.408240550069	146.234991001
71.0	0.381940087478	140.895664642
72.0	0.356685419913	136.298484085
73.0	0.333174606531	132.344429704
74.0	0.311681621963	128.935871115
75.0	0.292231554988	125.985031769
76.0	0.274718844106	123.416704434
77.0	0.258979155652	121.168088654
78.0	0.244829909998	119.187427564
79.0	0.232091535967	117.432307020
80.0	0.220597565082	115.868009692
81.0	0.210198563885	114.466074109
82.0	0.200762821463	113.203094369
83.0	0.192175448825	112.059745320
84.0	0.184336789342	111.020002290
85.0	0.177160624429	110.070520504
86.0	0.170572410229	109.200143553
87.0	0.164507662948	108.399513788
88.0	0.158910528431	107.660763985
89.0	0.153732545067	106.977273060
90.0	0.148931588562	106.343472571
91.0	0.144470979476	105.754693940
92.0	0.140318734838	105.207048297
93.0	0.13644694533	104.697332562
94.0	0.132831259331	104.222957339
95.0	0.129450464079	103.781891976
96.0	0.126286148337	103.372624201
97.0	0.12332244279	102.994130750
98.0	0.12054582998	102.645856122
99.0	0.117945020899	102.327696256
100.0	0.115510900477	102.039895915
