	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.0269857085866	69.2331009186
51.0	0.0289412441872	67.7459924324
52.0	0.0311118331052	66.0816801265
53.0	0.0335289771435	64.2083127820
54.0	0.0362281919866	62.0870098677
55.0	0.0392483130423	59.6702920342
56.0	0.0426294781349	56.9003730284
57.0	0.0464086652769	53.7075794316
58.0	0.0506109696021	50.0095241707
59.0	0.0552339915971	45.7123135686
60.0	0.0602223650782	40.7161107145
61.0	0.0654313245429	34.9286465250
62.0	0.0705857831284	28.2907351886
63.0	0.0752580068231	20.8148145438
64.0	0.0789064146931	12.6273592288
65.0	0.0810106681313	3.99025940850
66.0	0.0812690618087	-4.72886770840
67.0	0.079733532558	-13.1406973876
68.0	0.0767737548145	-20.9306903226
69.0	0.0729049408887	-27.9143993741
70.0	0.0686116912806	-34.0350154152
71.0	0.0642551591552	-39.3260908554
72.0	0.0600611311863	-43.8693282606
73.0	0.0561483174182	-47.7632038395
74.0	0.052564262012	-51.1047471274
75.0	0.0493145563544	-53.9810693779
76.0	0.0463826260846	-56.4666402674
77.0	0.0437418000793	-58.6234411545
78.0	0.0413621430678	-60.5023180216
79.0	0.0392140585499	-62.1446701895
80.0	0.0372700170729	-63.5840830767
81.0	0.0355052450461	-64.8477528576
82.0	0.0338978643213	-65.9576691494
83.0	0.0324287608381	-66.9315693213
84.0	0.0310813342115	-67.7836947285
85.0	0.0298412107225	-68.5253840558
86.0	0.02869596061	-69.1655339805
87.0	0.0276348390557	-69.7109526477
88.0	0.0266485587639	-70.1666275121
89.0	0.0257290960537	-70.5359234798
90.0	0.0248695290195	-70.8207244750
91.0	0.024063905921	-71.0215285487
92.0	0.0233071415407	-71.1375053863
93.0	0.0225949390669	-71.1665228297
94.0	0.0219237369291	-71.1051510398
95.0	0.0212906792819	-70.9486519319
96.0	0.0206936105609	-70.6909654509
97.0	0.0201310947994	-70.3247080958
98.0	0.0196024615312	-69.8412058371
99.0	0.0191078794419	-69.2305935239
100.0	0.0186484600595	-68.4819684985
