	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.160738410845	-110.118222693
51.0	0.172070964089	-111.598712494
52.0	0.184635376798	-113.257257905
53.0	0.198611236842	-115.125792121
54.0	0.214200554729	-117.243285243
55.0	0.23162348085	-119.657313741
56.0	0.251106282498	-122.425769845
57.0	0.272855097966	-125.618442543
58.0	0.297004997134	-129.317844579
59.0	0.323529283881	-133.618006858
60.0	0.352092178174	-138.618916102
61.0	0.381839170707	-144.413004770
62.0	0.411163488743	-151.059637313
63.0	0.437583105621	-158.546571129
64.0	0.457973571388	-166.747545236
65.0	0.469355806578	-175.400903451
66.0	0.470035531469	175.861019057
67.0	0.460370618514	167.426657538
68.0	0.442546032516	159.610546387
69.0	0.419567669015	152.596793116
70.0	0.394244272445	146.441833033
71.0	0.368657439055	141.111701898
72.0	0.344099941616	136.524242819
73.0	0.321244215914	132.580477714
74.0	0.300352468753	129.182822179
75.0	0.281446469552	126.243550073
76.0	0.264422012005	123.687510281
77.0	0.249118428596	121.451964043
78.0	0.235357738629	119.485223291
79.0	0.222965144696	117.744950068
80.0	0.211778740597	116.196511985
81.0	0.201653267481	114.811542397
82.0	0.19246074399	113.566741237
83.0	0.184089562967	112.442901886
84.0	0.176442934622	111.424132646
85.0	0.169437131782	110.497238247
86.0	0.162999774628	109.651230469
87.0	0.157068258642	108.876941436
88.0	0.151588364998	108.166718287
89.0	0.146513061939	107.514182341
90.0	0.141801481323	106.914039904
91.0	0.137418057271	106.361933829
92.0	0.133331805197	105.854328743
93.0	0.129515724059	105.388423009
94.0	0.125946306137	104.962082908
95.0	0.122603142491	104.573794856
96.0	0.119468611776	104.222632327
97.0	0.11652764862	103.908233792
98.0	0.113767584027	103.630788463
99.0	0.111178059521	103.391024941
100.0	0.108751012361	103.190110274
