	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.0260550481023	69.2821030687
51.0	0.027938977344	67.7969103078
52.0	0.0300297866277	66.1345972740
53.0	0.0323577501735	64.2633182060
54.0	0.0349569883492	62.1441984019
55.0	0.0378647931133	59.7297649750
56.0	0.0411196771412	56.9622385063
57.0	0.0447570668033	53.7719529298
58.0	0.0488008912096	50.0765293358
59.0	0.0532485396433	45.7820826309
60.0	0.0580463333779	40.7887853700
61.0	0.0630544666885	35.0043788151
62.0	0.0680076699997	28.3696880863
63.0	0.0724938454659	20.8971632683
64.0	0.075991611007	12.7132921684
65.0	0.0780005211105	4.07997933391
66.0	0.0782310937434	-4.63514231951
67.0	0.0767345259738	-13.0427308575
68.0	0.073867754423	-20.8282281423
69.0	0.0701274251078	-27.8071664016
70.0	0.0659802913826	-33.9227138171
71.0	0.0617739649136	-39.2083978464
72.0	0.0577255891324	-43.7458935791
73.0	0.0539491801803	-47.6336469245
74.0	0.0504902546298	-50.9686538175
75.0	0.047353976477	-53.8379884927
76.0	0.0445242101206	-56.3160793486
77.0	0.0419751361819	-58.4648621517
78.0	0.0396778229969	-60.3351318336
79.0	0.0376036893287	-61.9682310550
80.0	0.0357261629075	-63.3976817323
81.0	0.0340213393106	-64.6506090587
82.0	0.0324681132235	-65.7489231526
83.0	0.0310480493573	-66.7102718168
84.0	0.0297451399288	-67.5487958442
85.0	0.0285455268419	-68.2757204915
86.0	0.0274372286445	-68.8998142431
87.0	0.0264098907282	-69.4277404285
88.0	0.0254545661493	-69.8643225655
89.0	0.0245635288255	-70.2127397890
90.0	0.0237301179671	-70.4746655427
91.0	0.0229486118012	-70.6503595355
92.0	0.0222141283707	-70.7387216875
93.0	0.0215225513567	-70.7373156633
94.0	0.0208704799072	-70.6423695756
95.0	0.0202552016687	-70.4487635166
96.0	0.0196746893928	-70.1500152156
97.0	0.0191276216906	-69.7382807564
98.0	0.0186134293267	-69.2043944390
99.0	0.0181323689494	-68.5379824968
100.0	0.0176856254468	-67.7276426689
