	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.00111562328962	-113.021302698
51.0	0.00120575991662	-114.701414535
52.0	0.00130686489762	-116.571459628
53.0	0.00142068699383	-118.663955122
54.0	0.00154924362565	-121.018473903
55.0	0.0016948128177	-123.683214571
56.0	0.00185986899341	-126.716709628
57.0	0.0020469087889	-130.189406712
58.0	0.00225807627725	-134.184494957
59.0	0.00249444984885	-138.796698815
60.0	0.00275481994748	-144.126715025
61.0	0.00303384985471	-150.267702092
62.0	0.00331984732397	-157.279765810
63.0	0.00359318600616	-165.151419601
64.0	0.00382748515059	-173.757172422
65.0	0.00399558746299	177.164152576
66.0	0.00407923978609	167.978511502
67.0	0.00407666126454	159.074442672
68.0	0.00400217664112	150.765354554
69.0	0.00387870765089	143.234519962
70.0	0.00372922443517	136.537525831
71.0	0.00357173910404	130.639545280
72.0	0.00341818264605	125.457542555
73.0	0.00327540709577	120.891642394
74.0	0.0031467411856	116.843341703
75.0	0.00303334172912	113.223970721
76.0	0.00293514899045	109.957404181
77.0	0.00285149243164	106.979892996
78.0	0.00278144867914	104.238694839
79.0	0.00272404150956	101.690364684
80.0	0.00267834704353	99.2990993014
81.0	0.00264354448925	97.0352847647
82.0	0.00261893675506	94.8742824057
83.0	0.00260395525628	92.7954382964
84.0	0.00259815695663	90.7812845526
85.0	0.00260121824869	88.8168978619
86.0	0.00261292813596	86.8893835542
87.0	0.00263318199312	84.9874587119
88.0	0.00266197658033	83.1011124316
89.0	0.00269940663353	81.2213261772
90.0	0.00274566310849	79.3398403367
91.0	0.00280103312216	77.4489562989
92.0	0.00286590159725	75.5413657224
93.0	0.00294075458628	73.6100001595
94.0	0.00302618420103	71.6478954972
95.0	0.0031228952061	69.6480672081
96.0	0.00323171317679	67.6033927422
97.0	0.00335359418115	65.5064983823
98.0	0.00348963585593	63.3496476840
99.0	0.00364108969544	61.1246306593
100.0	0.00380937417621	58.8226020283
