	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.396677736495	-0.659836070566
52.0	0.414550066813	-0.701042907739
53.0	0.433115996369	-0.747919975512
54.0	0.452444106415	-0.801800726381
55.0	0.472619628486	-0.864435755688
56.0	0.493749923922	-0.938159429294
57.0	0.515972270802	-1.02613939426
58.0	0.539465159808	-1.13275945883
59.0	0.56446506406	-1.26422364279
60.0	0.591291990489	-1.42953960154
61.0	0.620389559188	-1.64217844558
62.0	0.652389931267	-1.92299548456
63.0	0.688222811707	-2.30562593342
64.0	0.729305460372	-2.84704134001
65.0	0.777885962815	-3.64965917766
66.0	0.837675352923	-4.91156274422
67.0	0.914946660659	-7.05187588924
68.0	1.01956069331	-11.0557136899
69.0	1.15640562119	-19.4451493193
70.0	1.22968230876	-37.4571147708
71.0	0.907430682934	-59.5009798369
72.0	0.526099048541	-54.8704659376
73.0	0.44163033297	-31.5270931426
74.0	0.485733697205	-16.8095269722
75.0	0.5470735407	-10.0381187514
76.0	0.603549823271	-6.69020761991
77.0	0.653537757922	-4.84462314460
78.0	0.698397692867	-3.73344636821
79.0	0.739537445062	-3.01818110569
80.0	0.778028430206	-2.53381326181
81.0	0.814642923181	-2.19282927297
82.0	0.849936895157	-1.94553096600
83.0	0.884316646651	-1.76207858094
84.0	0.918085297901	-1.62371683513
85.0	0.951474207095	-1.51820213665
86.0	0.984664214415	-1.43728616807
87.0	1.01780019914	-1.37526571574
88.0	1.05100123540	-1.32811342817
89.0	1.08436783084	-1.29293895684
90.0	1.11798722673	-1.26764524200
91.0	1.15193736382	-1.25070407368
92.0	1.18628998011	-1.24100680357
93.0	1.22111310103	-1.23776396381
94.0	1.25647315550	-1.24043764343
95.0	1.29243686235	-1.24869667942
96.0	1.32907302268	-1.26238842213
97.0	1.36645430997	-1.28152332948
98.0	1.40465918592	-1.30627022784
99.0	1.44377403287	-1.33696141156
100.0	1.48389561803	-1.37410661874
