	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.348758353887	-5.17882212044
52.0	0.387730012737	-5.41031212619
53.0	0.431987428876	-5.66660067399
54.0	0.48250569989	-5.95226789202
55.0	0.540507787699	-6.27304913649
56.0	0.607548075835	-6.63622696653
57.0	0.685631952678	-7.05119350427
58.0	0.777390829052	-7.53027566309
59.0	0.886344785161	-8.08997819304
60.0	1.01730815940	-8.75291226304
61.0	1.17703662053	-9.55089165437
62.0	1.37529897361	-10.5301048740
63.0	1.62673116941	-11.7601681987
64.0	1.95420845622	-13.3508763094
65.0	2.39534234987	-15.4853314835
66.0	3.01581744828	-18.4909510597
67.0	3.93842778570	-23.0069180318
68.0	5.40634881413	-30.4218226473
69.0	7.86734592077	-44.0699838784
70.0	11.3300208615	-71.0119369729
71.0	11.9227252952	-110.046714783
72.0	9.06420488061	-137.601751629
73.0	6.77561073365	-151.583723444
74.0	5.36813202294	-159.148380485
75.0	4.47321279433	-163.739133282
76.0	3.86836007862	-166.786961335
77.0	3.43763384141	-168.947892005
78.0	3.11809776768	-170.556800173
79.0	2.87340880769	-171.800448114
80.0	2.68134317896	-172.790593461
81.0	2.52762928522	-173.597990819
82.0	2.40271737081	-174.269538778
83.0	2.29999237323	-174.837527645
84.0	2.21473612660	-175.324914048
85.0	2.14349870220	-175.748474486
86.0	2.08370340778	-176.120768326
87.0	2.03339051836	-176.451402806
88.0	1.99104635141	-176.747873732
89.0	1.95548645664	-177.016139617
90.0	1.92577407717	-177.261023895
91.0	1.90116220140	-177.486503521
92.0	1.88105173779	-177.695921203
93.0	1.86496097427	-177.892145496
94.0	1.85250308281	-178.077695210
95.0	1.84336951890	-178.254839498
96.0	1.83731783699	-178.425681963
97.0	1.83416289466	-178.592235023
98.0	1.83377082231	-178.756489894
99.0	1.83605527822	-178.920486834
100.0	1.84097578656	-179.086239247
