	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.131035334255	0.45414443156
52.0	0.134762859252	0.556719908284
53.0	0.13828383354	0.681556985976
54.0	0.141536931824	0.835037485085
55.0	0.144445540609	1.02599476040
56.0	0.146912884853	1.26693636454
57.0	0.148815257459	1.57604210448
58.0	0.149992508118	1.98055480329
59.0	0.150234599221	2.52279341989
60.0	0.149262672657	3.27138518374
61.0	0.146703241727	4.34358729692
62.0	0.142057017838	5.95308150157
63.0	0.134679435423	8.52189151788
64.0	0.123863980332	12.9707157191
65.0	0.109490268742	21.5391918421
66.0	0.0956216920431	39.7456288200
67.0	0.104502098719	72.6375876431
68.0	0.181570153361	99.2081776734
69.0	0.370908814653	103.416773660
70.0	0.710934528852	85.6801181892
71.0	0.940595191035	51.9922261872
72.0	0.861675522228	27.8745285288
73.0	0.752515281107	16.2719879756
74.0	0.680659871003	10.4462249574
75.0	0.636190885842	7.17928700128
76.0	0.608568243238	5.17176642993
77.0	0.591543063107	3.84927692388
78.0	0.581515930851	2.93017073389
79.0	0.576336263495	2.26382399087
80.0	0.574660095237	1.76385879413
81.0	0.57561178877	1.37786213855
82.0	0.578599784231	1.07252079971
83.0	0.583211933145	0.825825071983
84.0	0.589153541624	0.622747167963
85.0	0.596209304911	0.452730829317
86.0	0.604219123188	0.308173415018
87.0	0.613062296195	0.183475624329
88.0	0.622646916801	0.074428140561
89.0	0.632902610444	-0.0221952187555
90.0	0.643775462869	-0.108914170314
91.0	0.655224450462	-0.1877345693
92.0	0.667218879931	-0.260285603316
93.0	0.67973657643	-0.327919885879
94.0	0.692762603905	-0.391788445534
95.0	0.706288390928	-0.452898718126
96.0	0.720311185746	-0.512161197848
97.0	0.734833780157	-0.570428895333
98.0	0.749864478661	-0.628532827791
99.0	0.765417304177	-0.687316294794
100.0	0.78151245209	-0.747669935834
