	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.985287326165	-3.08350399899
52.0	1.06437749858	-3.29313117074
53.0	1.15208477507	-3.52688670081
54.0	1.24991311863	-3.78923664384
55.0	1.35974574925	-4.08579610286
56.0	1.48397250568	-4.42372024762
57.0	1.62567194184	-4.81226552548
58.0	1.78887757052	-5.26361362088
59.0	1.97897692907	-5.79411307146
60.0	2.20332699362	-6.42620619440
61.0	2.47223441765	-7.19152341434
62.0	2.80057596668	-8.13605317814
63.0	3.21059464965	-9.32919252155
64.0	3.73696908095	-10.8804947587
65.0	4.43653730835	-12.9727953922
66.0	5.40812702778	-15.9332156001
67.0	6.83525064455	-20.4006081841
68.0	9.07685563615	-27.7631937585
69.0	12.7718428835	-41.3548758146
70.0	17.7756883658	-68.2357205308
71.0	18.0675139151	-107.204229141
72.0	13.2591143953	-134.687230543
73.0	9.56104823562	-148.590708292
74.0	7.30189243827	-156.069617240
75.0	5.86056104705	-160.566449352
76.0	4.87721159446	-163.511118365
77.0	4.16685232506	-165.558408210
78.0	3.62974927758	-167.041734833
79.0	3.20853825537	-168.146138327
80.0	2.86821962773	-168.981330103
81.0	2.58633798320	-169.615616420
82.0	2.34786206988	-170.092944012
83.0	2.14236143353	-170.442014792
84.0	1.96237068567	-170.681383316
85.0	1.80240031390	-170.822372034
86.0	1.65831572002	-170.870707777
87.0	1.52693459888	-170.827333085
88.0	1.40575841636	-170.688603756
89.0	1.29278897629	-170.445933189
90.0	1.18640070162	-170.084818348
91.0	1.08525071269	-169.583038213
92.0	0.98821587503	-168.907596086
93.0	0.894350830738	-168.009589850
94.0	0.80286523094	-166.815443606
95.0	0.713123523735	-165.211388574
96.0	0.62467985329	-163.014720457
97.0	0.53738130479	-159.917715242
98.0	0.451626299413	-155.372399982
99.0	0.369014810277	-148.347481426
100.0	0.294036699253	-136.866698694
