	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.999884641989	-3.01653802718
52.0	1.07913904864	-3.22347981364
53.0	1.16693428317	-3.45441685476
54.0	1.26475645555	-3.71380425228
55.0	1.37446629269	-4.00724496825
56.0	1.49842489832	-4.34188071130
57.0	1.63967359933	-4.72695291015
58.0	1.80219682574	-5.17462648919
59.0	1.99131615452	-5.70123123423
60.0	2.21429790468	-6.32918839212
61.0	2.48132083234	-7.09010465789
62.0	2.80707566262	-8.02994168385
63.0	3.21352471826	-9.21806612135
64.0	3.73490417035	-10.7639968112
65.0	4.42731660843	-12.8505298167
66.0	5.38828581476	-15.8047412381
67.0	6.79883044129	-20.2654319916
68.0	9.01275607665	-27.6207628552
69.0	12.6584920309	-41.2045679656
70.0	17.5841717149	-68.0768327582
71.0	17.8368655268	-107.035963897
72.0	13.0621042870	-134.508679301
73.0	9.39793040219	-148.400831163
74.0	7.16036219545	-155.867218245
75.0	5.73258902552	-160.350145901
76.0	4.75803992427	-163.279303221
77.0	4.05354382211	-165.309201787
78.0	3.52038731608	-166.772925045
79.0	3.10180691196	-167.855103803
80.0	2.76317492208	-168.664941244
81.0	2.48227687133	-169.270106585
82.0	2.24424376408	-169.713739843
83.0	2.03875814321	-170.023509680
84.0	1.85843573442	-170.216631005
85.0	1.69784693572	-170.302665259
86.0	1.55290279818	-170.284989478
87.0	1.42045714139	-170.161357147
88.0	1.29804157546	-169.923713777
89.0	1.18368507729	-169.557242089
90.0	1.07578935708	-169.038421221
91.0	0.973042824667	-168.331612404
92.0	0.8743634869	-167.383209194
93.0	0.778867068865	-166.111464832
94.0	0.685863360578	-164.388172282
95.0	0.594895347651	-162.004077360
96.0	0.505861759359	-158.599941002
97.0	0.419332776868	-153.521883958
98.0	0.337365684538	-145.513512479
99.0	0.265648299843	-132.172561125
100.0	0.218122004111	-110.188249829
