	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.366096169468	-0.690924062014
52.0	0.382740974599	-0.734862659109
53.0	0.400053835035	-0.784872612892
54.0	0.418103094131	-0.842375712827
55.0	0.436973695911	-0.909236861602
56.0	0.456772644124	-0.987940463049
57.0	0.477636774544	-1.08185417461
58.0	0.499744018486	-1.19563315675
59.0	0.523330134927	-1.33585687090
60.0	0.548714221674	-1.51206413172
61.0	0.576338738643	-1.73849689906
62.0	0.606834415025	-2.03716247283
63.0	0.641129334197	-2.44347749332
64.0	0.680639434559	-3.01728147145
65.0	0.727613759616	-3.86583598434
66.0	0.78577404232	-5.19589435818
67.0	0.861443940077	-7.44323507949
68.0	0.964712951014	-11.6278567111
69.0	1.10160040289	-20.3527924528
70.0	1.18153097072	-39.0625662400
71.0	0.876246712528	-62.6706515021
72.0	0.492616153972	-60.3757869350
73.0	0.390078026439	-36.0693826584
74.0	0.425388139473	-19.1512911038
75.0	0.482969017336	-11.2970101623
76.0	0.536968462393	-7.45379975274
77.0	0.584842602473	-5.35590606763
78.0	0.627711120103	-4.10217382797
79.0	0.666904439096	-3.29960897542
80.0	0.703464178426	-2.75842609398
81.0	0.738149482513	-2.37873101131
82.0	0.771510009881	-2.10413453920
83.0	0.803948938609	-1.90094350615
84.0	0.83576794879	-1.74806542926
85.0	0.867197956505	-1.63177785412
86.0	0.898420015598	-1.54286392416
87.0	0.929579715554	-1.47496842955
88.0	0.960797240314	-1.42361588620
89.0	0.992174588624	-1.38560369023
90.0	1.02380084604	-1.35861614979
91.0	1.05575618810	-1.34097307705
92.0	1.08811499334	-1.33146307504
93.0	1.12094839560	-1.32923173645
94.0	1.15432645884	-1.33370667282
95.0	1.18832014853	-1.34454814621
96.0	1.22300323121	-1.36161832434
97.0	1.25845420526	-1.38496497618
98.0	1.29475837322	-1.41481728646
99.0	1.33201018750	-1.45159281528
100.0	1.37031599175	-1.49591470419
