	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.0569690772726	175.731715935
52.0	0.0626570207095	175.477539031
53.0	0.0690835580053	175.197502849
54.0	0.0763854690158	174.887036190
55.0	0.0847344865067	174.540409832
56.0	0.0943490916364	174.150344533
57.0	0.105511395359	173.707448662
58.0	0.118591843507	173.199392889
59.0	0.134086291587	172.609667129
60.0	0.152673250262	171.915651909
61.0	0.175305203121	171.085522038
62.0	0.203359843084	170.073074476
63.0	0.238901621148	168.808675157
64.0	0.285157328216	167.182508251
65.0	0.3474320053	165.011446782
66.0	0.434987974725	161.968045074
67.0	0.565131653156	157.413087956
68.0	0.772099300962	149.957948879
69.0	1.11874420076	136.268268378
70.0	1.60494886297	109.283465980
71.0	1.68318532434	70.2044587973
72.0	1.27589104369	42.6037572973
73.0	0.951404304032	28.5746245907
74.0	0.752284048029	20.9612434258
75.0	0.625941167687	16.3201297146
76.0	0.540771407759	13.2202232092
77.0	0.480331876896	11.0054079898
78.0	0.435705809009	9.34071211616
79.0	0.401748985491	8.03926686918
80.0	0.375319225384	6.98919788071
81.0	0.354401734703	6.11962250371
82.0	0.33765121797	5.38350150647
83.0	0.32413867814	4.74839006930
84.0	0.313204464016	4.19116159548
85.0	0.304369316245	3.69485232546
86.0	0.297278527067	3.24669643760
87.0	0.291665780666	2.83685860085
88.0	0.287329096967	2.45759066752
89.0	0.284114464683	2.10265444689
90.0	0.281904502009	1.76691594446
91.0	0.280610493145	1.44605261282
92.0	0.280166754817	1.13633636646
93.0	0.280526655914	0.834467883342
94.0	0.281659845695	0.537445686305
95.0	0.283550406049	0.242458367648
96.0	0.286195735312	-0.0532085122392
97.0	0.289606055514	-0.352257508786
98.0	0.293804485148	-0.657461929616
99.0	0.298827666513	-0.971751223311
100.0	0.304726988224	-1.29830337096
