	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.0577886034423	175.786532791
52.0	0.0635090395925	175.532934393
53.0	0.0699684259725	175.253442824
54.0	0.0773034402721	174.943485963
55.0	0.0856856814039	174.597333691
56.0	0.0953334525692	174.207705843
57.0	0.106528626141	173.765209890
58.0	0.119641323226	173.257515627
59.0	0.13516694877	172.668112094
60.0	0.153783375086	171.974378908
61.0	0.176442157667	171.144490041
62.0	0.204519595542	170.132241593
63.0	0.240077963499	168.867998648
64.0	0.286340485437	167.241944520
65.0	0.348605991038	165.070951422
66.0	0.43612512146	162.027572830
67.0	0.566180069472	157.472592740
68.0	0.772950522306	150.017383832
69.0	1.11914319198	136.327585668
70.0	1.60433607971	109.342617156
71.0	1.68131300557	70.2633944784
72.0	1.27355039811	42.6624272617
73.0	0.948980349817	28.6329777218
74.0	0.749837916799	21.0192277575
75.0	0.623471484638	16.3776923915
76.0	0.538268114489	13.2773104757
77.0	0.47778524597	11.0619650891
78.0	0.433107619644	9.39668327740
79.0	0.399092333596	8.09459526280
80.0	0.372598170732	7.04382555542
81.0	0.351611006478	6.17349024870
82.0	0.334785990592	5.43654885032
83.0	0.321194410966	4.80055508684
84.0	0.310176779017	4.24238083255
85.0	0.301253905394	3.74506064966
86.0	0.294071081249	3.29582683494
87.0	0.288361926505	2.88484200642
88.0	0.283924344118	2.50435573313
89.0	0.280604156994	2.14812727547
90.0	0.278283769646	1.81101978994
91.0	0.276874206272	1.48870753100
92.0	0.276309472415	1.17745881606
93.0	0.276542572702	0.873970268128
94.0	0.277542732169	0.57523581878
95.0	0.279293542475	0.27843886125
96.0	0.281791833615	-0.0191409550155
97.0	0.285047170801	-0.320212912457
98.0	0.289081909782	-0.627557995549
99.0	0.293931805065	-0.944114435524
100.0	0.299647207675	-1.27307029443
