	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	1.00398429243	-2.95713093907
52.0	1.08266227343	-3.16154968673
53.0	1.16973337959	-3.38982946601
54.0	1.26665381587	-3.64641401120
55.0	1.37524672596	-3.93689367303
56.0	1.49782537136	-4.26839606756
57.0	1.63736922656	-4.65014692733
58.0	1.79778141968	-5.09429358848
59.0	1.98427456074	-5.61714607474
60.0	2.20396563254	-6.24110339733
61.0	2.46682337485	-6.99774711400
62.0	2.78723407445	-7.93301036850
63.0	3.18670257825	-9.11622744138
64.0	3.69874746321	-10.6568801354
65.0	4.37828584288	-12.7377221923
66.0	5.32075758757	-15.6857809498
67.0	6.70324615127	-20.1398010365
68.0	8.87162138420	-27.4878780226
69.0	12.4389955736	-41.0637699111
70.0	17.2481933749	-67.9273731453
71.0	17.4628625413	-106.876989663
72.0	12.7625674719	-134.339213357
73.0	9.16290806421	-148.219748957
74.0	6.96554648706	-155.673218670
75.0	5.56322856612	-160.141714914
76.0	4.60563777825	-163.054668439
77.0	3.91294386946	-165.066274801
78.0	3.38826983552	-166.509227843
79.0	2.97592088910	-167.567673474
80.0	2.64192643036	-168.350205889
81.0	2.36449578325	-168.923721116
82.0	2.12904471778	-169.330366278
83.0	1.92545401192	-169.596518652
84.0	1.74648184558	-169.737689951
85.0	1.58680413053	-169.761160168
86.0	1.44241259198	-169.667196703
87.0	1.31022511921	-169.449231367
88.0	1.18782689531	-169.093069959
89.0	1.07329512603	-168.574951439
90.0	0.965079720988	-167.857947624
91.0	0.861924143489	-166.885645007
92.0	0.762819242284	-165.570986523
93.0	0.666991478839	-163.775901319
94.0	0.573940583324	-161.272295153
95.0	0.483571974418	-157.663065894
96.0	0.396550139993	-152.213716110
97.0	0.315233085723	-143.491544510
98.0	0.246146507389	-128.769562539
99.0	0.204877294654	-104.781483342
100.0	0.213012465513	-75.5636684127
