	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.401977749907	-4.72343045925
52.0	0.444172471809	-4.96096012116
53.0	0.49190761907	-5.22328107843
54.0	0.546198255516	-5.51495585024
55.0	0.608317258179	-5.84170336881
56.0	0.679882184844	-6.21079093698
57.0	0.762979590402	-6.63159644100
58.0	0.86034694201	-7.11643348579
59.0	0.975645584291	-7.68179436474
60.0	1.11388218084	-8.35027852253
61.0	1.28208095200	-9.15368870530
62.0	1.49039689244	-10.1382029040
63.0	1.75404081763	-11.3734273847
64.0	2.09677934829	-12.9691471972
65.0	2.55767449568	-15.1084552378
66.0	3.20490741436	-18.1187597352
67.0	4.16583425366	-22.6392346150
68.0	5.69228551179	-30.0584610877
69.0	8.24609125565	-43.7107489742
70.0	11.8228049788	-70.6566242419
71.0	12.3870183274	-109.695110086
72.0	9.37675787805	-137.253630847
73.0	6.97962827182	-151.238851866
74.0	5.50675504034	-158.806512268
75.0	4.56990785376	-163.400010486
76.0	3.93600255782	-166.450313130
77.0	3.48379522136	-168.613433462
78.0	3.14752939752	-170.224231035
79.0	2.88925353642	-171.469451210
80.0	2.68576755981	-172.460832993
81.0	2.52217530604	-173.269110387
82.0	2.38850926068	-173.941158991
83.0	2.2778640578	-174.509243512
84.0	2.18531290314	-174.996291882
85.0	2.10725134861	-175.419048417
86.0	2.04098496697	-175.790036178
87.0	1.98446188758	-176.118821449
88.0	1.93609435117	-176.412853629
89.0	1.89463671002	-176.678038511
90.0	1.85910021767	-176.919139468
91.0	1.82869238094	-177.140064843
92.0	1.80277309551	-177.344078683
93.0	1.78082248276	-177.533959078
94.0	1.76241708948	-177.712120451
95.0	1.74721211717	-177.880711055
96.0	1.73492818564	-178.041693925
97.0	1.72534148501	-178.196917380
98.0	1.71827666647	-178.348180228
99.0	1.71360189617	-178.497296084
100.0	1.71122583205	-178.646010439
