	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.29070950397	-5.90116807357
52.0	0.326305777306	-6.11160639166
53.0	0.366936785678	-6.34760144757
54.0	0.413539022345	-6.61371690398
55.0	0.467287240646	-6.91567080186
56.0	0.529674814151	-7.26072782600
57.0	0.602628760396	-7.65826188017
58.0	0.688678105397	-8.12058152122
59.0	0.791206602372	-8.66417315099
60.0	0.914843054413	-9.31162978441
61.0	1.06608419189	-10.0947473156
62.0	1.25432669877	-11.0596967978
63.0	1.49365308024	-12.2760775102
64.0	1.80608142016	-13.8536677256
65.0	2.22783064367	-15.9755539725
66.0	2.82219414455	-18.9691385484
67.0	3.70761332774	-23.4735900642
68.0	5.11906926371	-30.8774853067
69.0	7.49133800647	-44.5151305830
70.0	10.8477056282	-71.4470493936
71.0	11.4760785980	-110.472263686
72.0	8.76992904949	-138.018197983
73.0	6.58875791419	-151.991519282
74.0	5.24577966649	-159.547970144
75.0	4.39221693231	-164.130954394
76.0	3.81607253122	-167.171445979
77.0	3.4066337818	-169.325468010
78.0	3.10373526476	-170.927892443
79.0	2.87261105359	-172.165479923
80.0	2.69199307871	-173.149988027
81.0	2.54822031274	-173.952172847
82.0	2.43215082716	-174.618936215
83.0	2.33745254204	-175.182573525
84.0	2.25961029661	-175.666048557
85.0	2.19532421024	-176.086147234
86.0	2.14213158098	-176.455440801
87.0	2.09816158758	-176.783551174
88.0	2.06197169671	-177.077991933
89.0	2.03243589390	-177.344742858
90.0	2.00866671978	-177.588652581
91.0	1.98995993320	-177.813727760
92.0	1.97575464740	-178.023345930
93.0	1.96560432107	-178.220416373
94.0	1.95915552204	-178.407505445
95.0	1.95613239270	-178.586937762
96.0	1.95632543473	-178.760881620
97.0	1.95958366216	-178.931424990
98.0	1.96580952588	-179.100647434
99.0	1.97495621127	-179.270692746
100.0	1.98702716454	-179.443695678
