	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.103453180933	0.984216006112
52.0	0.10559637518	1.16771724423
53.0	0.107418710281	1.39276659173
54.0	0.10884216317	1.67235551688
55.0	0.109769706774	2.02500045427
56.0	0.110079518973	2.47784202411
57.0	0.109617190613	3.07199456157
58.0	0.108185371859	3.87223851779
59.0	0.105530613549	4.98562682219
60.0	0.101328931438	6.59978384471
61.0	0.0951789704761	9.06869354068
62.0	0.0866416265984	13.1251440801
63.0	0.0754972005169	20.4641081394
64.0	0.0630311858268	35.3458452951
65.0	0.0575433041439	65.4712672134
66.0	0.0807116529708	101.281079048
67.0	0.148018860054	119.745343908
68.0	0.276900533956	123.796889890
69.0	0.516399177905	116.517264348
70.0	0.908536603588	93.5344221135
71.0	1.12814267130	57.1751060290
72.0	0.986459112843	31.5410874413
73.0	0.831811036045	19.0021929822
74.0	0.73222933796	12.5598710498
75.0	0.66978188088	8.86625229621
76.0	0.629566190927	6.55161232377
77.0	0.603134207091	5.00094419495
78.0	0.585710834801	3.90785170750
79.0	0.574471809011	3.10595381204
80.0	0.567662667509	2.49846252401
81.0	0.564144335483	2.02586849105
82.0	0.563148654933	1.64988956947
83.0	0.564140612518	1.34495544466
84.0	0.566737233671	1.09343540609
85.0	0.570657931101	0.882837274933
86.0	0.575693061279	0.704097097788
87.0	0.581683382682	0.55049869913
88.0	0.588506290433	0.416970487446
89.0	0.596066369277	0.299615544844
90.0	0.604288786882	0.195390065551
91.0	0.613114585917	0.101878442095
92.0	0.622497298323	0.0171326527414
93.0	0.63240047534	-0.0604448153417
94.0	0.642795884254	-0.132188169891
95.0	0.653662203491	-0.199234865043
96.0	0.664984080023	-0.262577896586
97.0	0.676751498863	-0.323108437235
98.0	0.688959385529	-0.381652280193
99.0	0.70160743397	-0.43900288013
100.0	0.71470013656	-0.495953063594
