	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.0512961309511	175.981260172
52.0	0.0562226618478	175.728484281
53.0	0.0617753068992	175.449554687
54.0	0.0680696684921	175.139887147
55.0	0.0752509029557	174.793739188
56.0	0.0835036932406	174.403818095
57.0	0.0930665223432	173.960718559
58.0	0.104252559674	173.452097409
59.0	0.117481002702	172.861430525
60.0	0.133325466513	172.166084241
61.0	0.152591165864	171.334219073
62.0	0.176442720869	170.319617559
63.0	0.206625148775	169.052631087
64.0	0.245865604218	167.423429232
65.0	0.29864683219	165.248870421
66.0	0.372793189063	162.201494263
67.0	0.482917405658	157.642070832
68.0	0.657901516487	150.181959001
69.0	0.950642331754	136.486784551
70.0	1.36013631262	109.495952469
71.0	1.42274301058	70.4103654022
72.0	1.07577627702	42.8025192858
73.0	0.800258054591	28.7656631013
74.0	0.63131810804	21.1439653426
75.0	0.524141333056	16.4939279864
76.0	0.451883338706	13.3844770353
77.0	0.400592773502	11.1594830530
78.0	0.362708460262	9.48396079503
79.0	0.333870044938	8.17102854432
80.0	0.311415091912	7.10879922466
81.0	0.29363704654	6.22637783108
82.0	0.279396916285	5.47671313689
83.0	0.267908601438	4.82734871809
84.0	0.258614333242	4.25514681052
85.0	0.251109291519	3.74313298762
86.0	0.245094296902	3.27853127038
87.0	0.240345184314	2.85149676831
88.0	0.23669243783	2.45427243104
89.0	0.234007346282	2.08061189221
90.0	0.23219241983	1.72537380335
91.0	0.23117467309	1.38422921600
92.0	0.230900887022	1.05344472179
93.0	0.231334277114	0.729716930849
94.0	0.232452194307	0.410041768
95.0	0.234244619034	0.0916069535106
96.0	0.236713284932	-0.228300767312
97.0	0.239871349644	-0.552380308263
98.0	0.243743560712	-0.883398374125
99.0	0.248366921793	-1.22427421947
100.0	0.253791890034	-1.57817102233
