	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.0487911403717	175.833164362
52.0	0.0535841756132	175.579304326
53.0	0.0589943527809	175.299439369
54.0	0.0651358705571	174.988991517
55.0	0.0721521221594	174.642224654
56.0	0.0802255476661	174.251852464
57.0	0.0895917357441	173.808476145
58.0	0.100560059707	173.299759073
59.0	0.113544644562	172.709183727
60.0	0.12911218122	172.014123068
61.0	0.148058198046	171.182744280
62.0	0.171533368454	170.168836546
63.0	0.201261938418	168.902757922
64.0	0.239938866435	167.274684647
65.0	0.291994577455	165.101481763
66.0	0.365163630733	162.055695466
67.0	0.47389555088	157.498102398
68.0	0.646766258593	150.040067916
69.0	0.936193653523	136.347224138
70.0	1.34176773416	109.358982502
71.0	1.40588865690	70.2762517791
72.0	1.06477557422	42.6715341228
73.0	0.793339017198	28.6380844484
74.0	0.626829660622	21.0200772601
75.0	0.521195936158	16.3740203595
76.0	0.449995267587	13.2688454187
77.0	0.399475659018	11.0484285648
78.0	0.362181264449	9.37779009003
79.0	0.333811452121	8.07005364462
80.0	0.311739778743	7.01333747870
81.0	0.294282495584	6.13675182873
82.0	0.280315655526	5.39325067800
83.0	0.269063407931	4.75038279188
84.0	0.259975136766	4.18501565630
85.0	0.25265110098	3.68018013146
86.0	0.246795761837	3.2231056604
87.0	0.242187562733	2.80395296499
88.0	0.23865883222	2.41497087009
89.0	0.236082117675	2.04991923520
90.0	0.234360722029	1.70366340029
91.0	0.233422067524	1.37188167079
92.0	0.233213008466	1.05084861847
93.0	0.233696532362	0.737269716359
94.0	0.234849474668	0.428150818854
95.0	0.236661013425	0.120690882447
96.0	0.239131782483	-0.187810559827
97.0	0.242273516393	-0.500037769115
98.0	0.24610918036	-0.81874057936
99.0	0.250673580823	-1.14681873932
100.0	0.25601449198	-1.48741286449
