Frequency	Amplitude	Phase Angle [deg]
51.0	3.63769358155e-05	176.213974585
52.0	3.81960301143e-05	175.975634369
53.0	4.0228756919e-05	175.711845169
54.0	4.25133523381e-05	175.418050418
55.0	4.50977368897e-05	175.088536451
56.0	4.80427695075e-05	174.716040540
57.0	5.14268997853e-05	174.291188659
58.0	5.53529687055e-05	173.801670305
59.0	5.99584001758e-05	173.230995537
60.0	6.54309133105e-05	172.556566424
61.0	7.20335408546e-05	171.746580973
62.0	8.01459701048e-05	170.754861041
63.0	9.03358391013e-05	169.511799409
64.0	0.000103487903072	167.907609219
65.0	0.000121051548452	165.759194846
66.0	0.000145544805101	162.739144462
67.0	0.000181636739172	158.208279652
68.0	0.000238434925288	150.778013820
69.0	0.00033202492053	137.114030791
70.0	0.000457864914492	110.155797401
71.0	0.000461668385156	71.1042823109
72.0	0.000336521068908	43.5320521295
73.0	0.00024134337788	29.5324315697
74.0	0.000183564012604	21.9496707187
75.0	0.000146936962696	17.3403593979
76.0	0.000122138365427	14.2735185554
77.0	0.000104390758525	12.0931215955
78.0	9.11234099211e-05	10.4642949678
79.0	8.08598957743e-05	9.20027863199
80.0	7.27007098901e-05	8.18931833095
81.0	6.60697106738e-05	7.36066445029
82.0	6.05820772741e-05	6.66742541823
83.0	5.59715611808e-05	6.07732048728
84.0	5.20483713312e-05	5.56740589096
85.0	4.86737249754e-05	5.12092192236
86.0	4.57438838307e-05	4.72533100731
87.0	4.317981227e-05	4.37105371277
88.0	4.09202831835e-05	4.05062948451
89.0	3.89171668809e-05	3.75814414949
90.0	3.71321395865e-05	3.48882971724
91.0	3.55343383335e-05	3.23877823590
92.0	3.40986603591e-05	3.00473266811
93.0	3.28045112477e-05	2.78393051957
94.0	3.16348702205e-05	2.57398414845
95.0	3.05755841191e-05	2.37278653261
96.0	2.96148288018e-05	2.17843452638
97.0	2.87426949512e-05	1.98916377171
98.0	2.79508681893e-05	1.80329054247
99.0	2.72323816494e-05	1.61915658298
100.0	2.65814257957e-05	1.43507196977
