Frequency	Amplitude	Phase Angle [deg]
51.0	4.39526650452e-05	176.282400981
52.0	4.61020712245e-05	176.046537854
53.0	4.85031824079e-05	175.785301457
54.0	5.12010073086e-05	175.494137720
55.0	5.42519515908e-05	175.167335500
56.0	5.77276470261e-05	174.797634696
57.0	6.17204255062e-05	174.375663983
58.0	6.63513204528e-05	173.889115631
59.0	7.17820572496e-05	173.321502552
60.0	7.8233538061e-05	172.650229755
61.0	8.60152718554e-05	171.843498284
62.0	9.55740013001e-05	170.855133143
63.0	0.00010757755348	169.615530312
64.0	0.00012306672784	168.014906272
65.0	0.000143746287112	165.870168791
66.0	0.000172577309887	162.853909583
67.0	0.000215048589501	158.326953885
68.0	0.000281860119644	150.900718787
69.0	0.000391877176777	137.240892063
70.0	0.000539531197163	110.286944464
71.0	0.00054311691141	71.2398487091
72.0	0.00039522392699	43.6721756638
73.0	0.000282955154201	29.6772543167
74.0	0.000214834572963	22.0993392107
75.0	0.000171658346489	17.4950247544
76.0	0.000142424826529	14.4333364918
77.0	0.000121500348898	12.2582526373
78.0	0.000105854446662	10.6349044939
79.0	9.37470099712e-05	9.37653695655
80.0	8.41180247791e-05	8.37140079610
81.0	7.62886045257e-05	7.54875146725
82.0	6.98053286946e-05	6.86170244764
83.0	6.43544951696e-05	6.27797811842
84.0	5.97124878526e-05	5.77463967331
85.0	5.57157848402e-05	5.33493232308
86.0	5.22421487256e-05	4.94632320597
87.0	4.91984403924e-05	4.59923730678
88.0	4.65124962921e-05	4.28621809987
89.0	4.41275776434e-05	4.00135488994
90.0	4.199849241e-05	3.73988241543
91.0	4.00888321312e-05	3.49789449533
92.0	3.83689679765e-05	3.27213454649
93.0	3.68145755024e-05	3.05983887193
94.0	3.54055328898e-05	2.85861641854
95.0	3.4125088202e-05	2.66635393508
96.0	3.2959224048e-05	2.48113837405
97.0	3.18961684221e-05	2.30119071551
98.0	3.09260164056e-05	2.12480639767
99.0	3.0040436773e-05	1.95029831150
100.0	2.92324457448e-05	1.77593690931
