Frequency	Amplitude	Phase Angle [deg]
51.0	4.42770381129e-05	176.293100121
52.0	4.64349783987e-05	176.057563504
53.0	4.8845546426e-05	175.796661289
54.0	5.15539112481e-05	175.505839623
55.0	5.46166794092e-05	175.179387629
56.0	5.81057372103e-05	174.810045455
57.0	6.21137441306e-05	174.388442048
58.0	6.67621622704e-05	173.902269959
59.0	7.22132888629e-05	173.335042379
60.0	7.86888050295e-05	172.664164612
61.0	8.64993090188e-05	171.857838028
62.0	9.60931107476e-05	170.869887909
63.0	0.000108140372152	169.630710605
64.0	0.000123685515135	168.030522906
65.0	0.000144439200927	165.886232946
66.0	0.000173372666109	162.870432844
67.0	0.000215993279823	158.343948161
68.0	0.000283036323496	150.918196439
69.0	0.000393424665937	137.258865779
70.0	0.000541538568899	110.305427459
71.0	0.000545011283538	71.2588546156
72.0	0.000396508796499	43.6917185709
73.0	0.000283806737837	29.6973488724
74.0	0.000215428321353	22.1200004725
75.0	0.000172089783775	17.5162683466
76.0	0.000142746470224	14.4551786353
77.0	0.000121743185993	12.2807101089
78.0	0.00010603802088	10.6579947026
79.0	9.38843440988e-05	9.40027793126
80.0	8.42181895738e-05	8.39581126230
81.0	7.63581487291e-05	7.57385081392
82.0	6.98491205442e-05	6.88751083603
83.0	6.43762421803e-05	6.30451643507
84.0	5.97150700254e-05	5.80192965685
85.0	5.570147717e-05	5.36299653668
86.0	5.22127730572e-05	4.97518506578
87.0	4.91554721167e-05	4.62892116866
88.0	4.64571412564e-05	4.31674924802
89.0	4.40608282748e-05	4.03275959763
90.0	4.19211694885e-05	3.77218797415
91.0	4.00016163733e-05	3.53112922522
92.0	3.8272424197e-05	3.30632782756
93.0	3.67091711335e-05	3.09502114240
94.0	3.52916523515e-05	2.89481918191
95.0	3.4003044206e-05	2.70360971018
96.0	3.28292663065e-05	2.51948064519
97.0	3.17584902484e-05	2.34065383211
98.0	3.07807598256e-05	2.16542541344
99.0	2.9887696111e-05	1.99210874650
100.0	2.9072270143e-05	1.81897437052
