Frequency	Amplitude	Phase Angle [deg]
51.0	2.10910244567e-05	-3.74702964149
52.0	2.21240716873e-05	-3.97925609235
53.0	2.32769713516e-05	-4.23650455437
54.0	2.457108124e-05	-4.52330864836
55.0	2.60331627398e-05	-4.84535761422
56.0	2.7697195878e-05	-5.20988810831
57.0	2.9606973887e-05	-5.62624631321
58.0	3.18198952185e-05	-6.10671296233
59.0	3.44126460366e-05	-6.66774617650
60.0	3.74899598398e-05	-7.33190966033
61.0	4.11985624063e-05	-8.13096874722
62.0	4.57502106959e-05	-9.11106211832
63.0	5.14614158943e-05	-10.3417544583
64.0	5.88253857724e-05	-11.9327868066
65.0	6.86498235497e-05	-14.0672052486
66.0	8.23373429449e-05	-17.0723679437
67.0	0.000102486993137	-21.5873951468
68.0	0.000134162197186	-29.0008103207
69.0	0.000186274233763	-42.6468608573
70.0	0.000256073049184	-69.5860048242
71.0	0.000257347170614	-108.617191670
72.0	0.000186929612896	-136.167764928
73.0	0.000133563200664	-150.144301328
74.0	0.000101187854419	-157.702442254
75.0	8.06602578169e-05	-162.285478300
76.0	6.67514476416e-05	-165.324256137
77.0	5.67853886015e-05	-167.474655642
78.0	4.93230004119e-05	-169.071387200
79.0	4.35380740607e-05	-170.301028961
80.0	3.89273314385e-05	-171.275131651
81.0	3.51684283435e-05	-172.064216587
82.0	3.20460368524e-05	-172.714918275
83.0	2.94111333192e-05	-173.259227055
84.0	2.71574344221e-05	-173.719757446
85.0	2.52071591713e-05	-174.112894332
86.0	2.35020988276e-05	-174.450746964
87.0	2.19978301551e-05	-174.742403102
88.0	2.06598577874e-05	-174.994756459
89.0	1.94609762077e-05	-175.213064541
90.0	1.83794251702e-05	-175.401330725
91.0	1.73975734104e-05	-175.562567890
92.0	1.65009618088e-05	-175.698979277
93.0	1.56775962082e-05	-175.812079135
94.0	1.49174159782e-05	-175.902766842
95.0	1.42118886926e-05	-175.971362562
96.0	1.35536961976e-05	-176.017607943
97.0	1.29364873007e-05	-176.040631349
98.0	1.23546798144e-05	-176.038873572
99.0	1.18032987782e-05	-176.009965151
100.0	1.12778410349e-05	-175.950391492
