Frequency	Amplitude	Phase Angle [deg]
51.0	3.59653852917e-05	176.218518466
52.0	3.77615183333e-05	175.980266954
53.0	3.97685781399e-05	175.716566184
54.0	4.20243158503e-05	175.422859581
55.0	4.4576044101e-05	175.093433433
56.0	4.74838498411e-05	174.721025029
57.0	5.08251873036e-05	174.296260325
58.0	5.47015924542e-05	173.806828807
59.0	5.92487449359e-05	173.236240514
60.0	6.46519809031e-05	172.561897522
61.0	7.11709934907e-05	171.751997848
62.0	7.9180647727e-05	170.760363359
63.0	8.92413702377e-05	169.517386848
64.0	0.000102226671597	167.913281497
65.0	0.000119567507609	165.764951705
66.0	0.000143749864563	162.744985700
67.0	0.000179383321501	158.214205129
68.0	0.000235459160624	150.784023452
69.0	0.0003278562705	137.120124597
70.0	0.000452081784651	110.161975545
71.0	0.000455802133841	71.1105450674
72.0	0.000332219257749	43.5383999520
73.0	0.000238239631095	29.5388651153
74.0	0.000181189070107	21.9561908477
75.0	0.000145024407973	17.3469673049
76.0	0.000120538974851	14.2802157135
77.0	0.000103015493136	12.0999098820
78.0	8.99156549024e-05	10.4711767337
79.0	7.97816713827e-05	9.20725673436
80.0	7.17253952724e-05	8.19639625272
81.0	6.51779627225e-05	7.36784639544
82.0	5.97594146908e-05	6.67471643174
83.0	5.52068664225e-05	6.08472660644
84.0	5.13329245422e-05	5.57493429926
85.0	4.80005588745e-05	5.12858115223
86.0	4.51073406983e-05	4.73313116901
87.0	4.2575231073e-05	4.37900675679
88.0	4.03437741228e-05	4.05874953493
89.0	3.83654453098e-05	3.76644786983
90.0	3.66024015028e-05	3.49733677066
91.0	3.50241653156e-05	3.24751183004
92.0	3.36059460166e-05	3.01372019848
93.0	3.23274033798e-05	2.79320436435
94.0	3.11717245446e-05	2.58358262641
95.0	3.01249269332e-05	2.38275504215
96.0	2.91753259777e-05	2.18882699082
97.0	2.83131260386e-05	2.00004438371
98.0	2.75301041756e-05	1.81473593521
99.0	2.6819365458e-05	1.63125853700
100.0	2.61751545995e-05	1.44794080428
