Frequency	Amplitude	Phase Angle [deg]
51.0	2.67932556167e-05	176.269363290
52.0	2.81000814948e-05	176.036637026
53.0	2.95588570482e-05	175.778797924
54.0	3.11966885785e-05	175.491304429
55.0	3.30475428809e-05	175.168458629
56.0	3.51545515249e-05	174.803014348
57.0	3.75733055199e-05	174.385615011
58.0	4.0376670212e-05	173.903968435
59.0	4.36620008059e-05	173.341603995
60.0	4.75622651454e-05	172.675944136
61.0	5.22637513826e-05	171.875208352
62.0	5.80353237711e-05	170.893241241
63.0	6.52788653223e-05	169.660459579
64.0	7.46206381025e-05	168.067101932
65.0	8.70862808522e-05	165.930099561
66.0	0.000104456943896	162.922069235
67.0	0.00013003331671	158.403862835
68.0	0.000170246472136	150.986925965
69.0	0.000236418230161	137.336976673
70.0	0.000325081342655	110.393518359
71.0	0.00032679027447	71.3575585626
72.0	0.000237450391674	43.8017054610
73.0	0.000169727531279	29.8193281809
74.0	0.000128644886786	22.2547243846
75.0	0.000102601321475	17.6645348393
76.0	8.49604128158e-05	14.6178352415
77.0	7.23255249391e-05	12.4586578619
78.0	6.28700043155e-05	10.8521924637
79.0	5.55451306134e-05	9.61174735528
80.0	4.97121105239e-05	8.62564211448
81.0	4.49618384352e-05	7.82320698624
82.0	4.10210695135e-05	7.15763700745
83.0	3.77007407956e-05	6.59674554210
84.0	3.48660606263e-05	6.11769117753
85.0	3.24184360217e-05	5.70382589508
86.0	3.02841381579e-05	5.34273415833
87.0	2.84069592434e-05	5.02497023124
88.0	2.67433178485e-05	4.74322036721
89.0	2.52589135074e-05	4.49173196574
90.0	2.39263892205e-05	4.26591535496
91.0	2.27236649575e-05	4.06205994167
92.0	2.16327290958e-05	3.87712765741
93.0	2.06387469694e-05	3.70859979518
94.0	1.97293949024e-05	3.55436093377
95.0	1.88943553472e-05	3.41260903890
96.0	1.81249302204e-05	3.28178393255
97.0	1.74137418641e-05	3.16050832786
98.0	1.67544993067e-05	3.04753713651
99.0	1.6141814856e-05	2.94171126822
100.0	1.55710591391e-05	2.84191024983
