Frequency	Amplitude	Phase Angle [deg]
51.0	2.08400826956e-05	176.244729001
52.0	2.18634054956e-05	176.011740756
53.0	2.30056938752e-05	175.753650592
54.0	2.42881701517e-05	175.465916777
55.0	2.5737428112e-05	175.142841160
56.0	2.73872373586e-05	174.777177255
57.0	2.92811228171e-05	174.359568070
58.0	3.14761349879e-05	173.877720937
59.0	3.4048499779e-05	173.315164636
60.0	3.71023277791e-05	172.649320881
61.0	4.07834801873e-05	171.848408308
62.0	4.53024775934e-05	170.866270478
63.0	5.09740003505e-05	169.633322984
64.0	5.82884325224e-05	168.039802955
65.0	6.80489093699e-05	165.902640007
66.0	8.16502379819e-05	162.894448956
67.0	0.000101677347885	158.376079512
68.0	0.000133167379859	150.958974577
69.0	0.000184991437017	137.308849280
70.0	0.000254457028824	110.365203492
71.0	0.000255884599413	71.3290406665
72.0	0.000185995093979	43.7729644022
73.0	0.000132995064361	29.7903383217
74.0	0.000100839706556	22.2254539002
75.0	8.04542793401e-05	17.6349446691
76.0	6.66455994831e-05	14.5878779388
77.0	5.67553580896e-05	12.4282762710
78.0	4.93538651575e-05	10.8213182133
79.0	4.36202732336e-05	9.58029901079
80.0	3.90545789599e-05	8.59352306671
81.0	3.53365599604e-05	7.79030296075
82.0	3.22523380046e-05	7.12381316287
83.0	2.96539301027e-05	6.56184296960
84.0	2.74358365035e-05	6.08152287174
85.0	2.55208950056e-05	5.66617184402
86.0	2.3851408964e-05	5.30333558330
87.0	2.23833996292e-05	4.98352270790
88.0	2.10827752002e-05	4.69936550498
89.0	1.99227126375e-05	4.44504750016
90.0	1.88818283378e-05	4.21590311352
91.0	1.79428744482e-05	4.00813126611
92.0	1.70917935268e-05	3.81858569580
93.0	1.63170218205e-05	3.64461779496
94.0	1.56089691018e-05	3.48395559926
95.0	1.49596249606e-05	3.33460764339
96.0	1.43622580749e-05	3.19478347021
97.0	1.38111841891e-05	3.06282454252
98.0	1.330158619e-05	2.93714050325
99.0	1.28293739403e-05	2.81614608912
100.0	1.23910752612e-05	2.69819185684
