Frequency	Amplitude	Phase Angle [deg]
51.0	2.1794484754e-05	-3.73410784514
52.0	2.28585962367e-05	-3.96638723655
53.0	2.40462255301e-05	-4.22370755539
54.0	2.5379386124e-05	-4.51060274873
55.0	2.68856608996e-05	-4.83276235659
56.0	2.86000730145e-05	-5.19742329885
57.0	3.05677597531e-05	-5.61393196782
58.0	3.28478810877e-05	-6.094569285
59.0	3.55194765817e-05	-6.65579340748
60.0	3.86904931046e-05	-7.32016811177
61.0	4.25121576607e-05	-8.11945862518
62.0	4.72027224248e-05	-9.09980344526
63.0	5.3088404786e-05	-10.3307669632
64.0	6.06775336759e-05	-11.9220897253
65.0	7.08025673067e-05	-14.0568171751
66.0	8.49090883439e-05	-17.0623066504
67.0	0.000105675712018	-21.5776772781
68.0	0.000138320669776	-28.9914511787
69.0	0.000192026698903	-42.6378739567
70.0	0.000263952664416	-69.5774016735
71.0	0.000265238379954	-108.608981083
72.0	0.000192642144554	-136.159952710
73.0	0.000137631441672	-150.136889475
74.0	0.000104260125849	-157.695428305
75.0	8.31016767737e-05	-162.278854234
76.0	6.87657860615e-05	-165.318007623
77.0	5.84939521125e-05	-167.468760591
78.0	5.08027749853e-05	-169.065814321
79.0	4.48406080679e-05	-170.295735952
80.0	4.00886794654e-05	-171.270063188
81.0	3.62147193512e-05	-172.059301697
82.0	3.29967663379e-05	-172.710067350
83.0	3.0281201722e-05	-173.254328160
84.0	2.79584602588e-05	-173.714671895
85.0	2.59483538875e-05	-174.107451308
86.0	2.41908663024e-05	-174.444736958
87.0	2.26401882666e-05	-174.735569899
88.0	2.12607404744e-05	-174.986787182
89.0	2.00244542579e-05	-175.203577436
90.0	1.89088695403e-05	-175.389859887
91.0	1.78957773498e-05	-175.548544115
92.0	1.69702329272e-05	-175.681705965
93.0	1.61198255478e-05	-175.790701581
94.0	1.53341298693e-05	-175.876233001
95.0	1.46042864344e-05	-175.938372230
96.0	1.39226765243e-05	-175.976546492
97.0	1.32826652389e-05	-175.989482431
98.0	1.26783948199e-05	-175.975102645
99.0	1.21046148782e-05	-175.930362193
100.0	1.15565393488e-05	-175.850855858
