Frequency	Amplitude	Phase Angle [deg]
51.0	0.000532386964772	-3.44804049134
52.0	0.000556206570488	-3.67455229297
53.0	0.00058279133767	-3.92612919497
54.0	0.000612634219694	-4.20731022422
55.0	0.000646352883539	-4.52379052597
56.0	0.000684731584252	-4.88281321919
57.0	0.00072878102421	-5.29373153161
58.0	0.000779825823956	-5.76883392455
59.0	0.000839635581251	-6.32458690779
60.0	0.000910626852823	-6.98356347755
61.0	0.000996184649254	-7.77753904063
62.0	0.00110119341277	-8.75266336703
63.0	0.00123295221068	-9.97851334974
64.0	0.00140283146928	-11.5648433863
65.0	0.00162944425492	-13.6947142356
66.0	0.00194509348588	-16.6955003425
67.0	0.00240957916259	-21.2063397559
68.0	0.00313919173147	-28.6157757109
69.0	0.0043375384438	-42.2580773704
70.0	0.00593398221278	-69.1937271235
71.0	0.0059344970547	-108.221701160
72.0	0.00428959817078	-135.769372872
73.0	0.00304995012577	-149.743352317
74.0	0.0022993065534	-157.299318013
75.0	0.00182384395319	-161.880602041
76.0	0.00150192194227	-164.918097785
77.0	0.00127140253254	-167.067737513
78.0	0.00109890288759	-168.664290739
79.0	0.000965269385128	-169.894402401
80.0	0.000858840256624	-170.869699024
81.0	0.000772149149037	-171.660788092
82.0	0.000700210256386	-172.314402456
83.0	0.000639574246735	-172.862645020
84.0	0.000587782050498	-173.328259720
85.0	0.000543034916552	-173.727780720
86.0	0.000503987528566	-174.073490223
87.0	0.000469613987745	-174.374677236
88.0	0.000439118490675	-174.638470678
89.0	0.00041187427936	-174.870404419
90.0	0.000387380967447	-175.074808182
91.0	0.000365234117246	-175.255082434
92.0	0.000345103146956	-175.413893507
93.0	0.000326715028991	-175.553312543
94.0	0.000309842074204	-175.674913253
95.0	0.000294292650551	-175.779838515
96.0	0.000279904035245	-175.868841734
97.0	0.000266536839721	-175.942306523
98.0	0.000254070600609	-176.000245787
99.0	0.000242400249437	-176.042279417
100.0	0.000231433236729	-176.067438639
