Frequency	Amplitude	Phase Angle [deg]
51.0	1.51067798117e-05	176.236283353
52.0	1.58497721768e-05	176.003463232
53.0	1.66790994842e-05	175.745557450
54.0	1.76101621646e-05	175.458023952
55.0	1.8662258749e-05	175.135164151
56.0	1.98598952431e-05	174.769731019
57.0	2.12346571328e-05	174.352366865
58.0	2.28279455383e-05	173.870778183
59.0	2.46950773443e-05	173.308492724
60.0	2.69116056775e-05	172.642930968
61.0	2.95833828142e-05	171.842310109
62.0	3.28631852592e-05	170.860471930
63.0	3.69793804969e-05	169.627830019
64.0	4.22878482614e-05	168.034619088
65.0	4.93714399953e-05	165.897765999
66.0	5.92424021648e-05	162.889882299
67.0	7.37766997767e-05	158.371813872
68.0	9.66300026429e-05	150.954999303
69.0	0.000134240728767	137.305148587
70.0	0.000184656759117	110.361755738
71.0	0.000185700334431	71.3258173816
72.0	0.00013498567765	43.7699292277
73.0	9.6524929795e-05	29.7874458053
74.0	7.31903249869e-05	22.2226480433
75.0	5.83969346861e-05	17.6321572539
76.0	4.83762506722e-05	14.5850266183
77.0	4.1199207407e-05	12.4252623583
78.0	3.58283123022e-05	10.8180240402
79.0	3.16678976873e-05	9.57658487468
80.0	2.83551280631e-05	8.58922368626
81.0	2.56576338059e-05	7.78522329683
82.0	2.34202196601e-05	7.11772350587
83.0	2.15355117333e-05	6.55447310735
84.0	1.99269679417e-05	6.07255530413
85.0	1.85386129531e-05	5.65523365272
86.0	1.73286002646e-05	5.28998882920
87.0	1.62650416016e-05	4.96725295429
88.0	1.53232272639e-05	4.67956817382
89.0	1.44837268251e-05	4.42101144821
90.0	1.37310622378e-05	4.18679093798
91.0	1.3052762707e-05	3.97295552870
92.0	1.24386795169e-05	3.77618018197
93.0	1.18804819269e-05	3.59360251831
94.0	1.13712809756e-05	3.42269417890
95.0	1.09053457472e-05	3.26115507434
96.0	1.04778873505e-05	3.10682188464
97.0	1.00848934366e-05	2.95758384826
98.0	9.72300101493e-06	2.81129988604
99.0	9.38939921849e-06	2.66571120018
100.0	9.0817557695e-06	2.51834101783
