Frequency	Amplitude	Phase Angle [deg]
50.0	0.000802098345832	158.609872153
51.0	0.000845046752253	157.086368237
52.0	0.000892817571945	155.383450248
53.0	0.000946084963335	153.469115924
54.0	0.00100559716016	151.304321661
55.0	0.00107215333189	148.841412297
56.0	0.00114654734426	146.022411575
57.0	0.00122945213677	142.777440476
58.0	0.0013212031904	139.023889470
59.0	0.00142142300595	134.667623844
60.0	0.00152842556414	129.608545139
61.0	0.00163839201441	123.754100227
62.0	0.00174449529764	117.044794626
63.0	0.00183653704729	109.492730185
64.0	0.00190207284243	101.224015490
65.0	0.00192973715414	92.5001413492
66.0	0.00191379638866	83.6882888616
67.0	0.00185694900467	75.1773058851
68.0	0.00176902944192	67.2812095553
69.0	0.00166271801208	60.1838746096
70.0	0.00154944716453	53.9414817486
71.0	0.00143741863676	48.5197878253
72.0	0.00133151895271	43.8363297556
73.0	0.00123410995593	39.7917930398
74.0	0.0011459317491	36.2882226493
75.0	0.00106680664281	33.2374837986
76.0	0.000996101440511	30.5639736920
77.0	0.000933001037726	28.2044538358
78.0	0.000876657756166	26.1066818363
79.0	0.000826266016961	24.2277043400
80.0	0.000781094830332	22.5322041349
81.0	0.000740497680999	20.9910513208
82.0	0.000703911000658	19.5800938465
83.0	0.000670847450252	18.2791722159
84.0	0.000640887290071	17.0713273020
85.0	0.000613669525851	15.9421661198
86.0	0.000588883629892	14.8793542580
87.0	0.000566262142482	13.8722084152
88.0	0.000545574244221	12.9113671219
89.0	0.000526620246537	11.9885225565
90.0	0.000509226916043	11.0961997851
91.0	0.00049324351715	10.2275724628
92.0	0.000478538466709	9.37630702066
93.0	0.000464996503405	8.53642797659
94.0	0.000452516276717	7.70219969395
95.0	0.000441008285344	6.86801976135
96.0	0.000430393089124	6.02832096145
97.0	0.000420599744606	5.17747874481
98.0	0.000411564402373	4.30972223068
99.0	0.000403229023681	3.41904705374
100.0	0.00039554016822	2.4991267963
