Frequency	Amplitude	Phase Angle [deg]
50.0	2.54866161765e-05	154.564962751
51.0	2.71839354919e-05	152.966099358
52.0	2.90801345085e-05	151.187531757
53.0	3.12046609287e-05	149.197196647
54.0	3.3590862058e-05	146.955986030
55.0	3.6275431156e-05	144.416176749
56.0	3.92966710934e-05	141.519720488
57.0	4.26905544997e-05	138.196662308
58.0	4.64829175367e-05	134.364312123
59.0	5.0675361687e-05	129.928450150
60.0	5.52220796862e-05	124.788887543
61.0	5.99964508987e-05	118.852975579
62.0	6.47530680596e-05	112.061118004
63.0	6.91060209389e-05	104.425308719
64.0	7.25623291726e-05	96.0715413056
65.0	7.46434694198e-05	87.2611842438
66.0	7.50654805978e-05	78.3612881163
67.0	7.3864602461e-05	69.7605615218
68.0	7.13680845656e-05	61.7728727508
69.0	6.80394504484e-05	54.5819373357
70.0	6.43180383476e-05	48.2437653554
71.0	6.05332252132e-05	42.723930872
72.0	5.68922779017e-05	37.9397744655
73.0	5.35052599289e-05	33.7917705576
74.0	5.0417312049e-05	30.1817370676
75.0	4.763511114e-05	27.0212945800
76.0	4.51448779584e-05	24.2345763162
77.0	4.29234093288e-05	21.7580589043
78.0	4.0944352389e-05	19.5391918204
79.0	3.91815332214e-05	17.5346882964
80.0	3.76105691939e-05	15.7088697331
81.0	3.62095254381e-05	14.0322142639
82.0	3.49590632453e-05	12.4801440703
83.0	3.38423351132e-05	11.0320367991
84.0	3.28447671566e-05	9.67042940257
85.0	3.19538033788e-05	8.38037977454
86.0	3.11586509251e-05	7.14895448066
87.0	3.04500438141e-05	5.96481588907
88.0	2.98200321423e-05	4.81788717857
89.0	2.92617988973e-05	3.69907743238
90.0	2.87695017352e-05	2.60005357532
91.0	2.83381382235e-05	1.51304792173
92.0	2.79634306309e-05	0.430692978372
93.0	2.76417275203e-05	-0.654123407899
94.0	2.73699187427e-05	-1.74838803091
95.0	2.71453615587e-05	-2.85908190891
96.0	2.69658148604e-05	-3.99329302347
97.0	2.68293787123e-05	-5.15832533649
98.0	2.67344374304e-05	-6.36180638205
99.0	2.66796026153e-05	-7.61179541041
100.0	2.66636536958e-05	-8.91688602102
