Frequency	Amplitude	Phase Angle [deg]
50.0	8.58981782879e-05	-20.7669751012
51.0	9.03165112083e-05	-22.2540835874
52.0	9.52231159104e-05	-23.9183958934
53.0	0.000100684951872	-25.7917632378
54.0	0.000106775848777	-27.9130661521
55.0	0.000113573873249	-30.3297839856
56.0	0.000121155217261	-33.0997029914
57.0	0.000129581903177	-36.2924965882
58.0	0.000138879068739	-39.9905518491
59.0	0.000148995979481	-44.2877624512
60.0	0.000159744784781	-49.2839653054
61.0	0.000170716700558	-55.0714294948
62.0	0.000181194778982	-61.7093408312
63.0	0.000190121964971	-69.1852614760
64.0	0.000196224155314	-77.3727167910
65.0	0.000198357665789	-86.0098166113
66.0	0.00019597534708	-94.7289437282
67.0	0.000189402773683	-103.140773407
68.0	0.000179690037918	-110.930766342
69.0	0.000168162053888	-117.914475394
70.0	0.000155998426017	-124.035091435
71.0	0.000144035580264	-129.326166875
72.0	0.000132764248833	-133.869404280
73.0	0.000122414825526	-137.763279859
74.0	0.000113052190935	-141.104823147
75.0	0.000104648738803	-143.981145398
76.0	9.7131897565e-05	-146.466716287
77.0	9.04119961345e-05	-148.623517174
78.0	8.43973016169e-05	-150.502394041
79.0	7.90014083153e-05	-152.144746209
80.0	7.41463430784e-05	-153.584159097
81.0	6.97633982072e-05	-154.847828877
82.0	6.57928374023e-05	-155.957745169
83.0	6.21831034425e-05	-156.931645341
84.0	5.88898568767e-05	-157.783770748
85.0	5.5875014051e-05	-158.525460076
86.0	5.31058602076e-05	-159.165610000
87.0	5.05542670949e-05	-159.711028668
88.0	4.81960210631e-05	-160.166703532
89.0	4.60102563846e-05	-160.535999500
90.0	4.39789830646e-05	-160.820800495
91.0	4.20866986531e-05	-161.021604568
92.0	4.03200737559e-05	-161.137581406
93.0	3.866770152e-05	-161.166598849
94.0	3.71199053544e-05	-161.105227060
95.0	3.56685984158e-05	-160.948727952
96.0	3.43071917833e-05	-160.691041471
97.0	3.303054894e-05	-160.324784116
98.0	3.1834986219e-05	-159.841281857
99.0	3.07183178302e-05	-159.230669544
100.0	2.96799459952e-05	-158.481968498
