Frequency	Amplitude	Phase Angle [deg]
50.0	2.03120780798e-05	155.299739535
51.0	2.16174164132e-05	153.702547148
52.0	2.30749977503e-05	151.925159177
53.0	2.47072097641e-05	149.935520505
54.0	2.65393432838e-05	147.694531624
55.0	2.85991291698e-05	145.154478213
56.0	3.09153513201e-05	142.257321203
57.0	3.35147485191e-05	138.933115229
58.0	3.64159268286e-05	135.099180452
59.0	3.96184281648e-05	130.661307344
60.0	4.30848504736e-05	125.519318359
61.0	4.67152140638e-05	119.580576403
62.0	5.03180745775e-05	112.785497664
63.0	5.35945667422e-05	105.146089308
64.0	5.61652910322e-05	96.7883590670
65.0	5.76649077658e-05	87.9736906647
66.0	5.78807876414e-05	79.0691511395
67.0	5.68481852556e-05	70.4634669426
68.0	5.48254673901e-05	62.4705258898
69.0	5.21734316093e-05	55.2740647805
70.0	4.9231625888e-05	48.9301171199
71.0	4.62530822299e-05	43.4042828388
72.0	4.33958850086e-05	38.6139311410
73.0	4.07430109572e-05	34.4595682452
74.0	3.83275400397e-05	30.8430474166
75.0	3.61531695964e-05	27.6760287701
76.0	3.42081068838e-05	24.8826897079
77.0	3.24735397022e-05	22.3995563868
78.0	3.09284279806e-05	20.1741339737
79.0	2.95520270642e-05	18.1631982201
80.0	2.8325094251e-05	16.3311410430
81.0	2.72303664971e-05	14.6485200358
82.0	2.62526524724e-05	13.0908470833
83.0	2.53787349765e-05	11.6376012026
84.0	2.45971904005e-05	10.2714339754
85.0	2.38981820199e-05	8.97753299946
86.0	2.32732562535e-05	7.74311173450
87.0	2.27151550113e-05	6.55699898690
88.0	2.22176489742e-05	5.40930663654
89.0	2.17753930631e-05	4.29115787017
90.0	2.13838021674e-05	3.19446257505
91.0	2.10389453857e-05	2.11172897376
92.0	2.07374558921e-05	1.03590304858
93.0	2.04764542065e-05	-0.039771074993
94.0	2.02534823609e-05	-1.12187506031
95.0	2.00664468415e-05	-2.21692901866
96.0	1.9913568368e-05	-3.33149641681
97.0	1.97933364166e-05	-4.47228396596
98.0	1.97044667499e-05	-5.64623893862
99.0	1.96458599662e-05	-6.86064546198
100.0	1.96165591674e-05	-8.12321418087
