	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.0116567144605	-93.7862534744
52.0	0.0124796222308	-94.0245936900
53.0	0.0133965309232	-94.2883828903
54.0	0.0144244406216	-94.5821776417
55.0	0.0155846590797	-94.9116916082
56.0	0.0169042509152	-95.2841875193
57.0	0.0184181102441	-95.7090394006
58.0	0.0201719916614	-96.1985577545
59.0	0.0222270546026	-96.7692325228
60.0	0.0246668731889	-97.4436616356
61.0	0.0276086052168	-98.2536470861
62.0	0.0312214628711	-99.2453670182
63.0	0.035758599468	-100.488428651
64.0	0.0416149550115	-102.092618840
65.0	0.049438305192	-104.241033214
66.0	0.0603560087424	-107.261083597
67.0	0.0764642384841	-111.791948407
68.0	0.101872895712	-119.222214240
69.0	0.143946013058	-132.886197268
70.0	0.201379507239	-159.844430659
71.0	0.205953109022	161.104358331
72.0	0.152238544972	133.532128149
73.0	0.110697577109	119.532507590
74.0	0.0853491363119	111.949746738
75.0	0.069242412382	107.340435418
76.0	0.0583237667151	104.273594575
77.0	0.050504798973	102.093197615
78.0	0.0446585310878	100.464370988
79.0	0.0401365590165	99.2003546518
80.0	0.0365433625762	98.1893943508
81.0	0.0336253870637	97.3607404701
82.0	0.0312131702602	96.6675014380
83.0	0.029189414339	96.0773965071
84.0	0.0274704832089	95.5674819108
85.0	0.0259952128569	95.1209979422
86.0	0.0247178876949	94.7254070271
87.0	0.0236036882959	94.3711297326
88.0	0.0226256555416	94.0507055043
89.0	0.0217626156318	93.7582201693
90.0	0.0209977302487	93.4889057371
91.0	0.0203174637591	93.2388542557
92.0	0.0197108345622	93.0048086879
93.0	0.0191688645465	92.7840065394
94.0	0.0186841686658	92.5740601683
95.0	0.0182506457851	92.3728625524
96.0	0.0178632438914	92.1785105462
97.0	0.0175177808248	91.9892397915
98.0	0.0172108074643	91.8033665623
99.0	0.0169395039256	91.6192326028
100.0	0.0167016024004	91.4350719698
