	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.0028746154466	-93.7612092134
52.0	0.00307470054162	-93.9931513873
53.0	0.00329731078418	-94.2501377345
54.0	0.00354649686548	-94.5367109451
55.0	0.0038273345454	-94.8585704713
56.0	0.00414626939369	-95.2229645163
57.0	0.0045116098063	-95.6392522660
58.0	0.00493424789741	-96.1197291037
59.0	0.00542874027591	-96.6808696104
60.0	0.00601497493453	-97.3452561220
61.0	0.00672082684821	-98.1446748528
62.0	0.00758654889416	-99.1252880417
63.0	0.00867235046668	-100.356686952
64.0	0.0100721419717	-101.948642555
65.0	0.0119399108557	-104.084234658
66.0	0.0145435470015	-107.090859593
67.0	0.0183808636095	-111.607680596
68.0	0.024426851121	-119.023269819
69.0	0.0344232203533	-132.671929694
70.0	0.0480230830718	-159.614180689
71.0	0.048969319448	161.351261126
72.0	0.0360858966406	133.796363662
73.0	0.0261542666172	119.814763005
74.0	0.0200968377366	112.250713705
75.0	0.0162463505306	107.660806613
76.0	0.0136336900714	104.614059511
77.0	0.0117601350719	102.454437553
78.0	0.0103567142995	100.847052612
79.0	0.00926873177801	99.6051224331
80.0	0.00840184772494	98.6168614075
81.0	0.00769559503896	97.8114773161
82.0	0.00710956671935	97.1420224662
83.0	0.00661579778832	96.5761436805
84.0	0.00619435178322	96.0908049696
85.0	0.0058306520846	95.6691305210
86.0	0.00551380741971	95.2984377611
87.0	0.00523552675577	94.9689672788
88.0	0.0049893961038	94.6730361661
89.0	0.00477038451718	94.4044564991
90.0	0.00457449932647	94.1581241177
91.0	0.00439854100461	93.9297189884
92.0	0.00423992602832	93.7154794586
93.0	0.00409655721123	93.5120255356
94.0	0.00396672788649	93.3162139794
95.0	0.00384905065474	93.1250129389
96.0	0.00374240448564	92.9353866261
97.0	0.00364589582492	92.7441822640
98.0	0.00355883082711	92.5480121888
99.0	0.00348069682166	92.3431241223
100.0	0.00341115181762	92.1251741835
