	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.00667804717108	-93.7554990584
52.0	0.00714333506508	-93.9884873039
53.0	0.00766109900012	-94.2465774677
54.0	0.00824078198712	-94.5343112821
55.0	0.00889421665869	-94.8573868993
56.0	0.00963642889305	-95.2230508049
57.0	0.0104867870777	-95.6406599891
58.0	0.0114706825552	-96.1225071225
59.0	0.012622048979	-96.6850634230
60.0	0.0139872480458	-97.3509071782
61.0	0.0156312599728	-98.1518197518
62.0	0.0176479194188	-99.1339575819
63.0	0.0201775826732	-100.366905076
64.0	0.0234391694594	-101.960425105
65.0	0.027791653989	-104.097588052
66.0	0.0338595559906	-107.105779104
67.0	0.0428034604262	-111.624148548
68.0	0.0568966420676	-119.041253482
69.0	0.0802011480525	-132.691378780
70.0	0.111916046537	-159.635024567
71.0	0.114151695231	161.329116686
72.0	0.0841421982023	133.773040422
73.0	0.0610011823055	119.790414342
74.0	0.0468859976333	112.225529920
75.0	0.0379131859387	107.635020689
76.0	0.031824745511	104.587953959
77.0	0.027458541268	102.428352291
78.0	0.024187759472	100.821394233
79.0	0.0216518665303	99.5803750306
80.0	0.0196309725359	98.5935990865
81.0	0.0179841185023	97.7903789806
82.0	0.0166170881344	97.1238891827
83.0	0.0154646544475	96.5619189894
84.0	0.014480293364	96.0815988916
85.0	0.0136299635647	95.6662478638
86.0	0.0128882027228	95.3034116031
87.0	0.0122355971477	94.9835987277
88.0	0.0116570945368	94.6994415248
89.0	0.0111408504838	94.4451235200
90.0	0.0106774223746	94.2159791333
91.0	0.0102591948642	94.0082072859
92.0	0.0098799633484	93.8186617156
93.0	0.00953462707362	93.6446938148
94.0	0.00921896026014	93.4840316191
95.0	0.00892943909658	93.3346836632
96.0	0.00866310997575	93.1948594900
97.0	0.00841748826844	93.0629005623
98.0	0.0081904804293	92.9372165231
99.0	0.00798032405033	92.8162221089
100.0	0.00778554220211	92.6981918568
