	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.00484085354452	-93.7639447061
52.0	0.00517852689448	-93.9967648271
53.0	0.00555428725926	-94.2546706090
54.0	0.00597498725718	-94.5422041070
55.0	0.00644921364836	-94.8650639079
56.0	0.00698787051163	-95.2304970400
57.0	0.0076050132849	-95.6478611941
58.0	0.00831906829597	-96.1294498761
59.0	0.00915466108064	-96.6917353357
60.0	0.0101454363231	-97.3572970917
61.0	0.0113385504503	-98.1579179500
62.0	0.0128020999316	-99.1397561296
63.0	0.014637942913	-100.372398041
64.0	0.0170049527595	-101.965608971
65.0	0.0201636439142	-104.102462060
66.0	0.0245672453957	-107.110345761
67.0	0.0310580292953	-111.628414188
68.0	0.041285806473	-119.045228757
69.0	0.0581986968481	-132.695079473
70.0	0.0812162845029	-159.638472322
71.0	0.0828420625111	161.325893401
72.0	0.0610660819074	133.770005247
73.0	0.0442733335085	119.787521825
74.0	0.0340302597193	112.222724063
75.0	0.0275189071503	107.632233274
76.0	0.0231007280054	104.585102638
77.0	0.0199323936078	102.425338378
78.0	0.0175590421842	100.818100060
79.0	0.0157190462872	99.5766608945
80.0	0.0142528419223	98.5892997061
81.0	0.0130581450874	97.7852993166
82.0	0.0120665935648	97.1177995257
83.0	0.0112308637051	96.5545491272
84.0	0.0105172059038	96.0726313239
85.0	0.00990093094443	95.6553096725
86.0	0.00936357736558	95.2900648490
87.0	0.0088910755258	94.9673289741
88.0	0.00847252352349	94.6796441936
89.0	0.0080993506227	94.4210874680
90.0	0.0077647327654	94.1868669578
91.0	0.00746317634415	93.9730315485
92.0	0.00719021661107	93.7762562018
93.0	0.00694219606213	93.5936785381
94.0	0.00671609936168	93.4227701987
95.0	0.006509429276	93.2612310942
96.0	0.00632011275368	93.1068979044
97.0	0.00614642966371	92.9576598681
98.0	0.00598695887763	92.8113759058
99.0	0.00584053818607	92.6657872200
100.0	0.00570623544143	92.5183410178
