	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.00701951737054	86.2668618421
52.0	0.00750637058934	86.0347837329
53.0	0.00804795494438	85.7776764684
54.0	0.0086541068238	85.4910063653
55.0	0.00933715039403	85.1690841422
56.0	0.0101127340641	84.8046731258
57.0	0.0110010266781	84.3884271406
58.0	0.0120284664559	83.9080654742
59.0	0.0132303830963	83.3471301289
60.0	0.0146550416209	82.6830574673
61.0	0.0163700846646	81.8840823629
62.0	0.0184731840372	80.9040663802
63.0	0.0211104242957	79.6734450960
64.0	0.0245096412406	78.0824778726
65.0	0.0290443941689	75.9481191055
66.0	0.0353644997198	72.9430111910
67.0	0.0446773448852	68.4280345906
68.0	0.0593471446572	61.0146666960
69.0	0.083594841602	47.3686611836
70.0	0.116561805552	20.4295610964
71.0	0.118792425301	-18.6015814965
72.0	0.0874859164939	-46.1521084125
73.0	0.0633656118478	-60.1285943089
74.0	0.0486541981183	-67.6866782840
75.0	0.0393004157136	-72.2696479364
76.0	0.032950831092	-75.3083466877
77.0	0.0283945455868	-77.4586504504
78.0	0.0249785251296	-79.0552649059
79.0	0.0223271663735	-80.2847626709
80.0	0.0202113765815	-81.2586879707
81.0	0.0184842756421	-82.0475543506
82.0	0.0170476627586	-82.6979871574
83.0	0.0158335217683	-83.2419657941
84.0	0.0147933056807	-83.7020917485
85.0	0.0138914563298	-84.0947343696
86.0	0.0131013368735	-84.4319842582
87.0	0.0124025945797	-84.7229067827
88.0	0.0117794011775	-84.9743685947
89.0	0.011219249021	-85.1915944495
90.0	0.0107121082689	-85.3785478383
91.0	0.0102498249104	-85.5381928722
92.0	0.00982568236373	-85.6726728561
93.0	0.00943407656663	-85.7834278822
94.0	0.00907027098552	-85.8712650280
95.0	0.00873020870416	-85.9363888165
96.0	0.00841036547986	-85.9783947531
97.0	0.00810763272904	-85.9962250413
98.0	0.00781922193761	-85.9880810500
99.0	0.0075425846313	-85.9512821775
100.0	0.00727534288246	-85.8819808312
