	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.00858569649113	-93.7308647697
52.0	0.00918101699731	-93.9635910338
53.0	0.00984336014402	-94.2214301358
54.0	0.0105847870667	-94.5089236300
55.0	0.0114204109727	-94.8317694301
56.0	0.0123694234508	-95.1972137115
57.0	0.0134565623475	-95.6146130482
58.0	0.0147142578597	-96.0962596243
59.0	0.0161858500748	-96.6586240643
60.0	0.0179305515323	-97.3242839239
61.0	0.0200313529219	-98.1250197075
62.0	0.0226080950042	-99.1069868187
63.0	0.0258400300701	-100.339768480
64.0	0.030006739004	-101.933126127
65.0	0.03556665062	-104.070128498
66.0	0.0433172741178	-107.078158824
67.0	0.0547405694747	-111.596365224
68.0	0.072738928998	-119.013302095
69.0	0.102496708957	-132.663251387
70.0	0.142978242107	-159.606709700
71.0	0.145783153427	161.357634582
72.0	0.107420026475	133.801781481
73.0	0.0778493557454	119.819404201
74.0	0.0598141750247	112.254800404
75.0	0.0483497336694	107.664610859
76.0	0.0405704733297	104.617911261
77.0	0.0349914700236	102.458733882
78.0	0.0308118632155	100.852268484
79.0	0.0275710275359	99.6118233751
80.0	0.0249880321946	98.6257181343
81.0	0.0228827885738	97.8232830061
82.0	0.0211349244627	97.1577130273
83.0	0.0196611014729	96.5968215619
84.0	0.0184018732671	96.1177671973
85.0	0.0173137384759	95.7039019149
86.0	0.0163641532646	95.3428101781
87.0	0.0155282984377	95.0250462511
88.0	0.0147869235159	94.7432963870
89.0	0.014124872646	94.4918079856
90.0	0.0135300543484	94.2659913748
91.0	0.0129927067985	94.0621359615
92.0	0.012504864996	93.8772036772
93.0	0.0120599676697	93.7086758150
94.0	0.011652563752	93.5544369536
95.0	0.0112780899111	93.4126850587
96.0	0.0109327003445	93.2818599524
97.0	0.0106131354013	93.1605843477
98.0	0.0103166191396	93.0476131563
99.0	0.0100407793795	92.9417872880
100.0	0.00978358499999	92.8419102498
