	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.00638868613942	86.2333149691
52.0	0.00683480398761	86.0008166947
53.0	0.00733120101173	85.7433022729
54.0	0.00788691299829	85.4562380216
55.0	0.0085132611235	85.1339346139
56.0	0.00922462034771	84.7691552639
57.0	0.0100395182907	84.3525535982
58.0	0.0109822421236	83.8718486796
59.0	0.012085247355	83.3105821474
60.0	0.01339287315	82.6461899294
61.0	0.0149672611099	81.8469063206
62.0	0.0168981417051	80.8665921771
63.0	0.0193197252841	79.6356822088
64.0	0.0224413351559	78.0444347593
65.0	0.0266061923135	75.9098029705
66.0	0.0324113755233	72.9044277137
67.0	0.040966389012	68.3891876767
68.0	0.0544441682358	60.9755581453
69.0	0.0767260859095	47.3292903344
70.0	0.107036691529	20.3899243681
71.0	0.109138717403	-18.6414911183
72.0	0.0804160624046	-46.1923019704
73.0	0.0582738597367	-60.1690876125
74.0	0.0447668949641	-67.7274925614
75.0	0.0361785712825	-72.3108109814
76.0	0.0303486585827	-75.3498938434
77.0	0.026165456655	-77.5006259333
78.0	0.0230293707674	-79.0977234463
79.0	0.02059551411	-80.3277712420
80.0	0.0186535216991	-81.3023279957
81.0	0.0170685181757	-82.0919242883
82.0	0.0157503288045	-82.7432056282
83.0	0.0146364977249	-83.2881752443
84.0	0.0136824484884	-83.7494629586
85.0	0.0128555336572	-84.1434718295
86.0	0.0121312998352	-84.4823327303
87.0	0.0114910659626	-84.7751592973
88.0	0.0109203078046	-85.0288762654
89.0	0.0104075525399	-85.2487785499
90.0	0.00994360523982	-85.4389148421
91.0	0.00952099628668	-85.6023531207
92.0	0.00913357933911	-85.7413641049
93.0	0.00877623347315	-85.8575450763
94.0	0.00844463885734	-85.9518982870
95.0	0.0081351049829	-86.0248722984
96.0	0.0078444367443	-86.0763701643
97.0	0.00756982813406	-86.1057249868
98.0	0.00730877593238	-86.1116396061
99.0	0.00705900794724	-86.0920834476
100.0	0.00681842133107	-86.0440610983
